Unnamed: 0,date,trap_N,block,family,census,block_trap_census,plot
28590,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28591,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28592,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28593,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28594,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28595,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28596,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28597,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28598,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28599,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28600,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28601,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28602,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28603,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28604,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28605,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28606,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28607,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28608,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28609,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28610,2011-02-23,551,OP,Curculionidae,P1,OP_551_P1,OP
28611,2011-02-23,551,OP,Biphyllidae,P1,OP_551_P1,OP
28612,2011-02-23,551,OP,Carabidae,P1,OP_551_P1,OP
28613,2011-02-23,551,OP,Clambidae,P1,OP_551_P1,OP
28614,2011-02-23,551,OP,Nitidulidae,P1,OP_551_P1,OP
28615,2011-02-23,551,OP,Limnichidae,P1,OP_551_P1,OP
28616,2012-06-28,551,OP3,Staphylinidae,P3,OP3_551_P3,OP3
28617,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28618,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28619,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28620,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28621,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28622,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28623,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28624,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28625,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28626,2012-06-28,552,OP,Erotylidae,P3,OP_552_P3,OP
28627,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28628,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28629,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28630,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28631,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28632,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28633,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28634,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28635,2012-06-28,552,OP,Anthicidae,P3,OP_552_P3,OP
28636,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28637,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28638,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28639,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28640,2012-06-28,552,OP,Leiodidae,P3,OP_552_P3,OP
28641,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28642,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28643,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28644,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28645,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28646,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28647,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28648,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28649,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28650,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28651,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28652,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28653,2012-06-28,552,OP,Staphylinidae,P3,OP_552_P3,OP
28654,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28655,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28656,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28657,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28658,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28659,2012-06-28,552,OP,Limnichidae,P3,OP_552_P3,OP
28660,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28661,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28662,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28663,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28664,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28665,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28666,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28667,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28668,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28669,2012-06-28,552,OP,Curculionidae,P3,OP_552_P3,OP
28670,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28671,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28672,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28673,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28674,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28675,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28676,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28677,2012-06-28,552,OP,Biphyllidae,P3,OP_552_P3,OP
28678,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28679,2012-06-28,552,OP,Nitidulidae,P3,OP_552_P3,OP
28680,2011-11-20,552,OP,Nitidulidae,P2,OP_552_P2,OP
28681,2011-11-20,552,OP,Nitidulidae,P2,OP_552_P2,OP
28682,2011-11-20,552,OP,Nitidulidae,P2,OP_552_P2,OP
28683,2011-11-20,552,OP,Nitidulidae,P2,OP_552_P2,OP
28684,2011-11-20,552,OP,Nitidulidae,P2,OP_552_P2,OP
28685,2011-11-20,552,OP,Nitidulidae,P2,OP_552_P2,OP
28686,2011-11-20,552,OP,Nitidulidae,P2,OP_552_P2,OP
28687,2011-11-20,552,OP,Nitidulidae,P2,OP_552_P2,OP
28688,2011-11-20,552,OP,Nitidulidae,P2,OP_552_P2,OP
28689,2011-11-20,552,OP,Nitidulidae,P2,OP_552_P2,OP
28690,2011-11-20,552,OP,Curculionidae,P2,OP_552_P2,OP
28691,2011-11-20,552,OP,Curculionidae,P2,OP_552_P2,OP
28692,2011-11-20,552,OP,Curculionidae,P2,OP_552_P2,OP
28693,2011-11-20,552,OP,Curculionidae,P2,OP_552_P2,OP
28694,2011-11-20,552,OP,Curculionidae,P2,OP_552_P2,OP
28695,2011-11-20,552,OP,Limnichidae,P2,OP_552_P2,OP
28696,2011-11-20,552,OP,Staphylinidae,P2,OP_552_P2,OP
28697,2011-11-20,552,OP3,Staphylinidae,P2,OP3_552_P2,OP3
28698,2011-11-20,552,OP3,Staphylinidae,P2,OP3_552_P2,OP3
28699,2011-11-20,552,OP3,Staphylinidae,P2,OP3_552_P2,OP3
28700,2011-11-20,552,OP3,Staphylinidae,P2,OP3_552_P2,OP3
28701,2011-11-20,552,OP3,Staphylinidae,P2,OP3_552_P2,OP3
28702,2012-06-28,552,OP3,Staphylinidae,P3,OP3_552_P3,OP3
28703,2012-06-28,552,OP3,Staphylinidae,P3,OP3_552_P3,OP3
28704,2012-06-28,552,OP3,Staphylinidae,P3,OP3_552_P3,OP3
28705,2012-06-28,552,OP3,Staphylinidae,P3,OP3_552_P3,OP3
28706,2012-06-28,552,OP3,Staphylinidae,P3,OP3_552_P3,OP3
28707,2012-06-28,552,OP3,Staphylinidae,P3,OP3_552_P3,OP3
28708,2012-06-28,553,OP,Nitidulidae,P3,OP_553_P3,OP
28709,2012-06-28,553,OP,Clambidae,P3,OP_553_P3,OP
28710,2012-06-28,553,OP,Biphyllidae,P3,OP_553_P3,OP
28711,2012-06-28,553,OP,Biphyllidae,P3,OP_553_P3,OP
28712,2012-06-28,553,OP,Biphyllidae,P3,OP_553_P3,OP
28713,2012-06-28,553,OP,Curculionidae,P3,OP_553_P3,OP
28714,2012-06-28,553,OP,Curculionidae,P3,OP_553_P3,OP
28715,2012-06-28,553,OP,Curculionidae,P3,OP_553_P3,OP
28716,2012-06-28,553,OP,Curculionidae,P3,OP_553_P3,OP
28717,2012-06-28,553,OP,Curculionidae,P3,OP_553_P3,OP
28718,2012-06-28,553,OP,Curculionidae,P3,OP_553_P3,OP
28719,2012-06-28,553,OP,Curculionidae,P3,OP_553_P3,OP
28720,2012-06-28,553,OP,Curculionidae,P3,OP_553_P3,OP
28721,2012-06-28,553,OP,Curculionidae,P3,OP_553_P3,OP
28722,2012-06-28,553,OP,Curculionidae,P3,OP_553_P3,OP
28723,2012-06-28,553,OP,Curculionidae,P3,OP_553_P3,OP
28724,2012-06-28,553,OP,Biphyllidae,P3,OP_553_P3,OP
28725,2012-06-28,553,OP,Nitidulidae,P3,OP_553_P3,OP
28726,2011-11-20,553,OP,Curculionidae,P2,OP_553_P2,OP
28727,2012-06-28,554,OP,Erotylidae,P3,OP_554_P3,OP
28728,2012-06-28,554,OP,Erotylidae,P3,OP_554_P3,OP
28729,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28730,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28731,2012-06-28,554,OP,Silvanidae,P3,OP_554_P3,OP
28732,2012-06-28,554,OP,Anthribidae,P3,OP_554_P3,OP
28733,2012-06-28,554,OP,Nitidulidae,P3,OP_554_P3,OP
28734,2012-06-28,554,OP,Biphyllidae,P3,OP_554_P3,OP
28735,2012-06-28,554,OP,Biphyllidae,P3,OP_554_P3,OP
28736,2012-06-28,554,OP,Biphyllidae,P3,OP_554_P3,OP
28737,2012-06-28,554,OP,Biphyllidae,P3,OP_554_P3,OP
28738,2012-06-28,554,OP,Biphyllidae,P3,OP_554_P3,OP
28739,2012-06-28,554,OP,Biphyllidae,P3,OP_554_P3,OP
28740,2012-06-28,554,OP,Biphyllidae,P3,OP_554_P3,OP
28741,2012-06-28,554,OP,Biphyllidae,P3,OP_554_P3,OP
28742,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28743,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28744,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28745,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28746,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28747,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28748,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28749,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28750,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28751,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28752,2012-06-28,554,OP,Curculionidae,P3,OP_554_P3,OP
28753,2011-11-20,554,OP,Nitidulidae,P2,OP_554_P2,OP
28754,2011-11-20,554,OP,Curculionidae,P2,OP_554_P2,OP
28755,2011-11-20,554,OP3,Staphylinidae,P2,OP3_554_P2,OP3
28756,2011-11-20,554,OP3,Staphylinidae,P2,OP3_554_P2,OP3
28757,2012-06-28,554,OP3,Staphylinidae,P3,OP3_554_P3,OP3
28758,2012-06-28,554,OP3,Staphylinidae,P3,OP3_554_P3,OP3
28759,2012-06-28,554,OP3,Staphylinidae,P3,OP3_554_P3,OP3
28760,2012-06-28,554,OP3,Staphylinidae,P3,OP3_554_P3,OP3
28761,2012-06-28,555,OP,Curculionidae,P3,OP_555_P3,OP
28762,2012-06-28,555,OP,Silvanidae,P3,OP_555_P3,OP
28763,2012-06-28,555,OP,Erotylidae,P3,OP_555_P3,OP
28764,2012-06-28,555,OP,Erotylidae,P3,OP_555_P3,OP
28765,2012-06-28,555,OP,Erotylidae,P3,OP_555_P3,OP
28766,2012-06-28,555,OP,Erotylidae,P3,OP_555_P3,OP
28767,2012-06-28,555,OP,Erotylidae,P3,OP_555_P3,OP
28768,2012-06-28,555,OP,Erotylidae,P3,OP_555_P3,OP
28769,2012-06-28,555,OP,Erotylidae,P3,OP_555_P3,OP
28770,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28771,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28772,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28773,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28774,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28775,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28776,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28777,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28778,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28779,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28780,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28781,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28782,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28783,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28784,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28785,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28786,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28787,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28788,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28789,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28790,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28791,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28792,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28793,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28794,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28795,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28796,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28797,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28798,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28799,2011-11-20,555,OP,Curculionidae,P2,OP_555_P2,OP
28800,2011-11-20,555,OP,Nitidulidae,P2,OP_555_P2,OP
28801,2011-11-20,555,OP,Nitidulidae,P2,OP_555_P2,OP
28802,2011-11-20,555,OP,Nitidulidae,P2,OP_555_P2,OP
28803,2011-11-20,555,OP,Nitidulidae,P2,OP_555_P2,OP
28804,2011-11-20,555,OP,Nitidulidae,P2,OP_555_P2,OP
28805,2011-02-23,555,OP,Nitidulidae,P1,OP_555_P1,OP
28806,2011-02-23,555,OP,Carabidae,P1,OP_555_P1,OP
28807,2011-02-23,555,OP,Biphyllidae,P1,OP_555_P1,OP
28808,2011-02-23,555,OP,Anthicidae,P1,OP_555_P1,OP
28809,2011-02-23,555,OP,Erotylidae,P1,OP_555_P1,OP
28810,2011-02-23,555,OP,Staphylinidae,P1,OP_555_P1,OP
28811,2011-02-23,555,OP,Leiodidae,P1,OP_555_P1,OP
28812,2011-02-23,555,OP,Limnichidae,P1,OP_555_P1,OP
28813,2011-02-23,555,OP,Curculionidae,P1,OP_555_P1,OP
28814,2011-02-23,555,OP,Curculionidae,P1,OP_555_P1,OP
28815,2011-02-23,555,OP,Curculionidae,P1,OP_555_P1,OP
28816,2011-02-23,555,OP,Curculionidae,P1,OP_555_P1,OP
28817,2011-02-23,555,OP,Curculionidae,P1,OP_555_P1,OP
28818,2011-02-23,555,OP,Curculionidae,P1,OP_555_P1,OP
28819,2011-02-23,555,OP,Curculionidae,P1,OP_555_P1,OP
28820,2011-02-23,555,OP,Curculionidae,P1,OP_555_P1,OP
28821,2011-02-23,555,OP3,Staphylinidae,P1,OP3_555_P1,OP3
28822,2011-02-23,555,OP3,Staphylinidae,P1,OP3_555_P1,OP3
28823,2011-02-23,555,OP3,Staphylinidae,P1,OP3_555_P1,OP3
28824,2011-02-23,555,OP3,Staphylinidae,P1,OP3_555_P1,OP3
28825,2011-02-23,555,OP3,Staphylinidae,P1,OP3_555_P1,OP3
28826,2011-02-23,555,OP3,Staphylinidae,P1,OP3_555_P1,OP3
28827,2011-02-23,555,OP3,Staphylinidae,P1,OP3_555_P1,OP3
28828,2011-11-20,555,OP3,Staphylinidae,P2,OP3_555_P2,OP3
28829,2011-11-20,555,OP3,Staphylinidae,P2,OP3_555_P2,OP3
28830,2011-11-20,555,OP3,Staphylinidae,P2,OP3_555_P2,OP3
28831,2011-11-20,555,OP3,Staphylinidae,P2,OP3_555_P2,OP3
28832,2012-06-28,555,OP3,Staphylinidae,P3,OP3_555_P3,OP3
28833,2012-06-28,555,OP3,Staphylinidae,P3,OP3_555_P3,OP3
28834,2012-06-28,555,OP3,Staphylinidae,P3,OP3_555_P3,OP3
28835,2012-06-28,555,OP3,Staphylinidae,P3,OP3_555_P3,OP3
28836,2012-06-28,555,OP3,Staphylinidae,P3,OP3_555_P3,OP3
28837,2012-07-13,556,VJR,Chrysomelidae,P3,VJR_556_P3,VJR
28838,2012-07-13,556,VJR,Staphylinidae,P3,VJR_556_P3,VJR
28839,2012-07-13,556,VJR,Staphylinidae,P3,VJR_556_P3,VJR
28840,2012-07-13,556,VJR,Staphylinidae,P3,VJR_556_P3,VJR
28841,2012-07-13,556,VJR,Staphylinidae,P3,VJR_556_P3,VJR
28842,2012-07-13,556,VJR,Ptilodactylidae,P3,VJR_556_P3,VJR
28843,2012-07-13,556,VJR,Curculionidae,P3,VJR_556_P3,VJR
28844,2012-07-13,556,VJR,Curculionidae,P3,VJR_556_P3,VJR
28845,2012-07-13,556,VJR,Chrysomelidae,P3,VJR_556_P3,VJR
28854,2012-07-13,556,VJR,Staphylinidae,P3,VJR_556_P3,VJR
28855,2012-07-13,556,VJR,Staphylinidae,P3,VJR_556_P3,VJR
28856,2012-07-13,557,VJR,Elateridae,P3,VJR_557_P3,VJR
28857,2012-07-13,557,VJR,Staphylinidae,P3,VJR_557_P3,VJR
28858,2012-07-13,557,VJR,Biphyllidae,P3,VJR_557_P3,VJR
28859,2012-07-13,557,VJR,Biphyllidae,P3,VJR_557_P3,VJR
28860,2012-07-13,557,VJR,Scarabaeidae,P3,VJR_557_P3,VJR
28861,2012-07-13,557,VJR,Curculionidae,P3,VJR_557_P3,VJR
28866,2012-07-13,557,VJR,Staphylinidae,P3,VJR_557_P3,VJR
28867,2012-07-13,557,VJR,Staphylinidae,P3,VJR_557_P3,VJR
28868,2012-07-13,557,VJR,Staphylinidae,P3,VJR_557_P3,VJR
28869,2012-07-13,557,VJR,Staphylinidae,P3,VJR_557_P3,VJR
28870,2012-07-13,557,VJR,Staphylinidae,P3,VJR_557_P3,VJR
28871,2012-07-13,557,VJR,Staphylinidae,P3,VJR_557_P3,VJR
28872,2012-07-13,557,VJR,Staphylinidae,P3,VJR_557_P3,VJR
28873,2012-07-13,557,VJR,Staphylinidae,P3,VJR_557_P3,VJR
28874,2012-07-13,558,VJR,Scarabaeidae,P3,VJR_558_P3,VJR
28875,2012-07-13,558,VJR,Carabidae,P3,VJR_558_P3,VJR
28876,2012-07-13,558,VJR,Anthicidae,P3,VJR_558_P3,VJR
28877,2012-07-13,558,VJR,Nitidulidae,P3,VJR_558_P3,VJR
28878,2012-07-13,558,VJR,Staphylinidae,P3,VJR_558_P3,VJR
28879,2012-07-13,558,VJR,Staphylinidae,P3,VJR_558_P3,VJR
28880,2012-07-13,558,VJR,Staphylinidae,P3,VJR_558_P3,VJR
28881,2012-07-13,558,VJR,Staphylinidae,P3,VJR_558_P3,VJR
28882,2012-07-13,558,VJR,Staphylinidae,P3,VJR_558_P3,VJR
28883,2012-07-13,558,VJR,Curculionidae,P3,VJR_558_P3,VJR
28884,2012-07-13,558,VJR,Curculionidae,P3,VJR_558_P3,VJR
28885,2012-07-13,558,VJR,Curculionidae,P3,VJR_558_P3,VJR
28886,2012-07-13,558,VJR,Curculionidae,P3,VJR_558_P3,VJR
28887,2012-07-13,558,VJR,Cleridae,P3,VJR_558_P3,VJR
28907,2012-07-13,558,VJR,Staphylinidae,P3,VJR_558_P3,VJR
28908,2012-07-13,558,VJR,Staphylinidae,P3,VJR_558_P3,VJR
28909,2012-07-13,558,VJR,Staphylinidae,P3,VJR_558_P3,VJR
28910,2012-07-13,559,VJR,Carabidae,P3,VJR_559_P3,VJR
28911,2012-07-13,559,VJR,Elateridae,P3,VJR_559_P3,VJR
28912,2012-07-13,559,VJR,Curculionidae,P3,VJR_559_P3,VJR
28913,2012-07-13,559,VJR,Curculionidae,P3,VJR_559_P3,VJR
28914,2011-03-07,559,VJR,Carabidae,P1,VJR_559_P1,VJR
28915,2011-03-07,559,VJR,Staphylinidae,P1,VJR_559_P1,VJR
28916,2011-03-07,559,VJR,Staphylinidae,P1,VJR_559_P1,VJR
28917,2011-03-07,559,VJR,Scarabaeidae,P1,VJR_559_P1,VJR
28918,2011-03-07,559,VJR,Scarabaeidae,P1,VJR_559_P1,VJR
28919,2011-03-07,559,VJR,Staphylinidae,P1,VJR_559_P1,VJR
28920,2011-03-07,559,VJR,Staphylinidae,P1,VJR_559_P1,VJR
28921,2011-03-07,559,VJR,Curculionidae,P1,VJR_559_P1,VJR
28922,2011-12-05,559,VJR,Scarabaeidae,P2,VJR_559_P2,VJR
28923,2011-12-05,559,VJR,Scarabaeidae,P2,VJR_559_P2,VJR
28924,2011-12-05,559,VJR,Scarabaeidae,P2,VJR_559_P2,VJR
28925,2011-12-05,559,VJR,Scarabaeidae,P2,VJR_559_P2,VJR
28926,2011-12-05,559,VJR,Scarabaeidae,P2,VJR_559_P2,VJR
28927,2011-12-05,559,VJR,Curculionidae,P2,VJR_559_P2,VJR
28928,2011-12-05,559,VJR,Curculionidae,P2,VJR_559_P2,VJR
28929,2011-12-05,559,VJR,Staphylinidae,P2,VJR_559_P2,VJR
28930,2011-12-05,559,VJR,Staphylinidae,P2,VJR_559_P2,VJR
28931,2011-12-05,559,VJR,Staphylinidae,P2,VJR_559_P2,VJR
28932,2011-12-05,559,VJR,Staphylinidae,P2,VJR_559_P2,VJR
28933,2011-12-05,559,VJR,Staphylinidae,P2,VJR_559_P2,VJR
28934,2011-12-05,559,VJR,Staphylinidae,P2,VJR_559_P2,VJR
28935,2011-12-05,559,VJR,Staphylinidae,P2,VJR_559_P2,VJR
28936,2011-12-05,559,VJR,Staphylinidae,P2,VJR_559_P2,VJR
28937,2011-12-05,559,VJR,Staphylinidae,P2,VJR_559_P2,VJR
28938,2011-12-05,559,VJR,Staphylinidae,P2,VJR_559_P2,VJR
28939,2011-12-05,559,VJR,Staphylinidae,P2,VJR_559_P2,VJR
28940,2011-12-05,559,VJR,Staphylinidae,P2,VJR_559_P2,VJR
28941,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28942,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28943,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28944,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28945,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28946,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28947,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28948,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28949,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28950,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28951,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28952,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28953,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28954,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28955,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28956,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28957,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28958,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28959,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28960,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28961,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28962,2012-07-13,559,VJR,Staphylinidae,P3,VJR_559_P3,VJR
28963,2012-07-13,560,VJR,Carabidae,P3,VJR_560_P3,VJR
28964,2012-07-13,560,VJR,Curculionidae,P3,VJR_560_P3,VJR
28965,2012-07-13,560,VJR,Histeridae,P3,VJR_560_P3,VJR
28966,2012-07-13,560,VJR,Leiodidae,P3,VJR_560_P3,VJR
28967,2012-07-13,560,VJR,Nitidulidae,P3,VJR_560_P3,VJR
28968,2012-07-13,560,VJR,Nitidulidae,P3,VJR_560_P3,VJR
28969,2012-07-13,560,VJR,Nitidulidae,P3,VJR_560_P3,VJR
28970,2012-07-13,560,VJR,Staphylinidae,P3,VJR_560_P3,VJR
28971,2012-07-13,560,VJR,Chrysomelidae,P3,VJR_560_P3,VJR
28972,2012-07-13,560,VJR,Curculionidae,P3,VJR_560_P3,VJR
28973,2012-07-13,560,VJR,Scarabaeidae,P3,VJR_560_P3,VJR
28974,2012-07-13,560,VJR,Curculionidae,P3,VJR_560_P3,VJR
28975,2011-12-05,560,VJR,Curculionidae,P2,VJR_560_P2,VJR
28995,2011-12-05,560,VJR,Histeridae,P2,VJR_560_P2,VJR
28996,2011-12-05,560,VJR,Histeridae,P2,VJR_560_P2,VJR
28997,2011-12-05,560,VJR,Biphyllidae,P2,VJR_560_P2,VJR
28998,2011-12-05,560,VJR,Curculionidae,P2,VJR_560_P2,VJR
28999,2011-12-05,560,VJR,Staphylinidae,P2,VJR_560_P2,VJR
29000,2011-12-05,560,VJR,Staphylinidae,P2,VJR_560_P2,VJR
29001,2011-12-05,560,VJR,Staphylinidae,P2,VJR_560_P2,VJR
29002,2011-12-05,560,VJR,Staphylinidae,P2,VJR_560_P2,VJR
29003,2011-12-05,560,VJR,Staphylinidae,P2,VJR_560_P2,VJR
29004,2011-12-05,560,VJR,Staphylinidae,P2,VJR_560_P2,VJR
29005,2011-12-05,560,VJR,Staphylinidae,P2,VJR_560_P2,VJR
29006,2011-12-05,560,VJR,Staphylinidae,P2,VJR_560_P2,VJR
29007,2011-12-05,560,VJR,Staphylinidae,P2,VJR_560_P2,VJR
29008,2012-07-13,560,VJR,Staphylinidae,P3,VJR_560_P3,VJR
