"","date","trap_N","block","family"
"24460","06/12/11",442,"OG","Staphylinidae"
"24461","06/12/11",442,"OG","Staphylinidae"
"24462","06/12/11",442,"OG","Staphylinidae"
"24463","06/12/11",442,"OG","Staphylinidae"
"24464","06/12/11",442,"OG","Curculionidae"
"24465","06/12/11",442,"OG","Curculionidae"
"24466","06/12/11",442,"OG","Curculionidae"
"24467","06/12/11",442,"OG","Curculionidae"
"24468","06/12/11",442,"OG","Curculionidae"
"24469","06/12/11",442,"OG2","Staphylinidae"
"24470","06/12/11",442,"OG2","Staphylinidae"
"24471","06/12/11",442,"OG2","Staphylinidae"
"24472","17/06/12",442,"OG2","Staphylinidae"
"24473","17/06/12",442,"OG2","Staphylinidae"
"24474","17/06/12",442,"OG2","Staphylinidae"
"24475","17/06/12",442,"OG2","Staphylinidae"
"24476","17/06/12",442,"OG2","Staphylinidae"
"24477","17/06/12",442,"OG2","Staphylinidae"
"24478","17/06/12",442,"OG2","Staphylinidae"
"24479","17/06/12",442,"OG2","Staphylinidae"
"24480","17/06/12",442,"OG2","Staphylinidae"
"24481","17/06/12",442,"OG2","Staphylinidae"
"24482","17/06/12",442,"OG2","Staphylinidae"
"24483","17/06/12",442,"OG2","Staphylinidae"
"24484","17/06/12",442,"OG2","Staphylinidae"
"24485","17/06/12",442,"OG2","Staphylinidae"
"24486","17/06/12",442,"OG2","Staphylinidae"
"24487","17/06/12",442,"OG2","Staphylinidae"
"24488","17/06/12",442,"OG2","Staphylinidae"
"24489","17/06/12",442,"OG2","Staphylinidae"
"24490","17/06/12",442,"OG2","Staphylinidae"
"24491","17/06/12",442,"OG2","Staphylinidae"
"24492","17/06/12",442,"OG2","Staphylinidae"
"24493","17/06/12",442,"OG2","Staphylinidae"
"24494","17/06/12",443,"OG","Chrysomelidae"
"24495","17/06/12",443,"OG","Elateridae"
"24496","17/06/12",443,"OG","Curculionidae"
"24497","17/06/12",443,"OG","Curculionidae"
"24498","17/06/12",443,"OG","Curculionidae"
"24499","17/06/12",443,"OG","Curculionidae"
"24500","17/06/12",443,"OG","Curculionidae"
"24501","21/02/11",443,"OG","Hybosoridae"
"24502","21/02/11",443,"OG","Scarabaeidae"
"24503","21/02/11",443,"OG","Curculionidae"
"24504","21/02/11",443,"OG","Leptodiridae"
"24505","05/12/11",443,"OG","Zopheridae"
"24506","05/12/11",443,"OG","Curculionidae"
"24507","05/12/11",443,"OG","Curculionidae"
"24508","05/12/11",443,"OG","Leiodidae"
"24509","05/12/11",443,"OG","Carabidae"
"24510","05/12/11",443,"OG","Staphylinidae"
"24511","21/02/11",443,"OG2","Staphylinidae"
"24512","21/02/11",443,"OG2","Staphylinidae"
"24513","21/02/11",443,"OG2","Staphylinidae"
"24514","21/02/11",443,"OG2","Staphylinidae"
"24515","21/02/11",443,"OG2","Staphylinidae"
"24516","21/02/11",443,"OG2","Staphylinidae"
"24517","21/02/11",443,"OG2","Staphylinidae"
"24518","06/12/11",443,"OG2","Staphylinidae"
"24519","17/06/12",444,"OG","Carabidae"
"24520","17/06/12",444,"OG","Carabidae"
"24521","17/06/12",444,"OG","Scarabaeidae"
"24522","17/06/12",444,"OG","Scarabaeidae"
"24523","17/06/12",444,"OG","Scarabaeidae"
"24524","11/03/13",444,"OG","Carabidae"
"24525","11/03/13",444,"OG","Clambidae"
"24526","11/03/13",444,"OG","Hydrophilidae"
"24527","11/03/13",444,"OG","Staphylinidae"
"24528","11/03/13",444,"OG","Staphylinidae"
"24529","11/03/13",444,"OG","Staphylinidae"
"24530","11/03/13",444,"OG","Chrysomelidae"
"24531","11/03/13",444,"OG","Curculionidae"
"24532","11/03/13",444,"OG","Staphylinidae"
"24533","11/03/13",444,"OG","Scarabaeidae"
"24534","06/12/11",444,"OG","Attelabidae"
"24535","06/12/11",444,"OG","Scarabaeidae"
"24536","06/12/11",444,"OG","Scarabaeidae"
"24537","06/12/11",444,"OG","Scarabaeidae"
"24538","06/12/11",444,"OG","Curculionidae"
"24539","06/12/11",444,"OG","Staphylinidae"
"24540","06/12/11",444,"OG","Clambidae"
"24541","06/12/11",444,"OG2","Staphylinidae"
"24542","06/12/11",444,"OG2","Staphylinidae"
"24543","17/06/12",444,"OG2","Staphylinidae"
"24544","17/06/12",444,"OG2","Staphylinidae"
"24545","17/06/12",445,"OG","Mordelidae"
"24546","17/06/12",445,"OG","Curculionidae"
"24547","17/06/12",445,"OG","Curculionidae"
"24548","21/02/11",445,"OG","Scarabaeidae"
"24549","21/02/11",445,"OG","Scarabaeidae"
"24550","21/02/11",445,"OG","Staphylinidae"
"24551","21/02/11",445,"OG","Staphylinidae"
"24552","21/02/11",445,"OG","Leiodidae"
"24553","21/02/11",445,"OG","Curculionidae"
"24554","21/02/11",445,"OG","Curculionidae"
"24555","06/12/11",445,"OG","Staphylinidae"
"24556","06/12/11",445,"OG","Staphylinidae"
"24557","06/12/11",445,"OG","Curculionidae"
"24558","06/12/11",445,"OG","Curculionidae"
"24559","21/02/11",445,"OG2","Staphylinidae"
"24560","21/02/11",445,"OG2","Staphylinidae"
"24561","21/02/11",445,"OG2","Staphylinidae"
"24562","21/02/11",445,"OG2","Staphylinidae"
"24563","21/02/11",445,"OG2","Staphylinidae"
"24564","21/02/11",445,"OG2","Staphylinidae"
"24565","21/02/11",445,"OG2","Staphylinidae"
"24566","21/02/11",445,"OG2","Staphylinidae"
"24567","21/02/11",445,"OG2","Staphylinidae"
"24568","21/02/11",445,"OG2","Staphylinidae"
"24569","21/02/11",445,"OG2","Staphylinidae"
"24570","21/02/11",445,"OG2","Staphylinidae"
"24571","21/02/11",445,"OG2","Staphylinidae"
"24572","21/02/11",445,"OG2","Staphylinidae"
"24573","21/02/11",445,"OG2","Staphylinidae"
"24574","21/02/11",445,"OG2","Staphylinidae"
"24575","21/02/11",445,"OG2","Staphylinidae"
"24576","21/02/11",445,"OG2","Staphylinidae"
"24577","21/02/11",445,"OG2","Staphylinidae"
"24578","21/02/11",445,"OG2","Staphylinidae"
"24579","21/02/11",445,"OG2","Staphylinidae"
"24580","21/02/11",445,"OG2","Staphylinidae"
"24581","21/02/11",445,"OG2","Staphylinidae"
"24582","21/02/11",445,"OG2","Staphylinidae"
"24583","21/02/11",445,"OG2","Staphylinidae"
"24584","21/02/11",445,"OG2","Staphylinidae"
"24585","21/02/11",445,"OG2","Staphylinidae"
"24586","21/02/11",445,"OG2","Staphylinidae"
"24587","21/02/11",445,"OG2","Staphylinidae"
"24588","21/02/11",445,"OG2","Staphylinidae"
"24589","21/02/11",445,"OG2","Staphylinidae"
"24590","21/02/11",445,"OG2","Staphylinidae"
"24591","21/02/11",445,"OG2","Staphylinidae"
"24592","21/02/11",445,"OG2","Staphylinidae"
"24593","21/02/11",445,"OG2","Staphylinidae"
"24594","21/02/11",445,"OG2","Staphylinidae"
"24595","21/02/11",445,"OG2","Staphylinidae"
"24596","21/02/11",445,"OG2","Staphylinidae"
"24597","21/02/11",445,"OG2","Staphylinidae"
"24598","21/02/11",445,"OG2","Staphylinidae"
"24599","21/02/11",445,"OG2","Staphylinidae"
"24600","21/02/11",445,"OG2","Staphylinidae"
"24601","21/02/11",445,"OG2","Staphylinidae"
"24602","21/02/11",445,"OG2","Staphylinidae"
"24603","21/02/11",445,"OG2","Staphylinidae"
"24604","21/02/11",445,"OG2","Staphylinidae"
"24605","21/02/11",445,"OG2","Staphylinidae"
"24606","21/02/11",445,"OG2","Staphylinidae"
"24607","21/02/11",445,"OG2","Staphylinidae"
"24608","21/02/11",445,"OG2","Staphylinidae"
"24609","21/02/11",445,"OG2","Staphylinidae"
"24610","21/02/11",445,"OG2","Staphylinidae"
"24611","21/02/11",445,"OG2","Staphylinidae"
"24612","21/02/11",445,"OG2","Staphylinidae"
"24613","21/02/11",445,"OG2","Staphylinidae"
"24614","21/02/11",445,"OG2","Staphylinidae"
"24615","21/02/11",445,"OG2","Staphylinidae"
"24616","21/02/11",445,"OG2","Staphylinidae"
"24617","21/02/11",445,"OG2","Staphylinidae"
"24618","21/02/11",445,"OG2","Staphylinidae"
"24619","21/02/11",445,"OG2","Staphylinidae"
"24620","21/02/11",445,"OG2","Staphylinidae"
"24621","21/02/11",445,"OG2","Staphylinidae"
"24622","21/02/11",445,"OG2","Staphylinidae"
"24623","21/02/11",445,"OG2","Staphylinidae"
"24624","21/02/11",445,"OG2","Staphylinidae"
"24625","21/02/11",445,"OG2","Staphylinidae"
"24626","21/02/11",445,"OG2","Staphylinidae"
"24627","21/02/11",445,"OG2","Staphylinidae"
"24628","21/02/11",445,"OG2","Staphylinidae"
"24629","21/02/11",445,"OG2","Staphylinidae"
"24630","21/02/11",445,"OG2","Staphylinidae"
"24631","21/02/11",445,"OG2","Staphylinidae"
"24632","06/12/11",445,"OG2","Staphylinidae"
"24633","06/12/11",445,"OG2","Staphylinidae"
"24634","06/12/11",445,"OG2","Staphylinidae"
"24635","06/12/11",445,"OG2","Staphylinidae"
"24636","06/12/11",445,"OG2","Staphylinidae"
"24637","06/12/11",445,"OG2","Staphylinidae"
"24638","06/12/11",445,"OG2","Staphylinidae"
"24639","06/12/11",445,"OG2","Staphylinidae"
"24640","17/06/12",445,"OG2","Staphylinidae"
"24641","17/06/12",445,"OG2","Staphylinidae"
"24642","17/06/12",445,"OG2","Staphylinidae"
"24643","17/06/12",445,"OG2","Staphylinidae"
"24644","17/06/12",445,"OG2","Staphylinidae"
"24645","17/06/12",445,"OG2","Staphylinidae"
"24646","17/06/12",445,"OG2","Staphylinidae"
"24647","17/06/12",445,"OG2","Staphylinidae"
"24648","16/06/12",446,"OG","Carabidae"
"24649","16/06/12",446,"OG","Scarabaeidae"
"24650","16/06/12",446,"OG","Curculionidae"
"24651","16/06/12",446,"OG","Curculionidae"
"24652","11/03/13",446,"OG","Corylophidae"
"24653","11/03/13",446,"OG","Curculionidae"
"24654","11/03/13",446,"OG","Leiodidae"
"24655","11/03/13",446,"OG","Leiodidae"
"24656","11/03/13",446,"OG","Biphyllidae"
"24657","11/03/13",446,"OG","Curculionidae"
"24658","05/12/11",446,"OG","Curculionidae"
"24659","05/12/11",446,"OG","Curculionidae"
"24660","05/12/11",446,"OG","Curculionidae"
"24661","05/12/11",446,"OG","Curculionidae"
"24662","05/12/11",446,"OG","Curculionidae"
"24663","16/06/12",446,"OG2","Staphylinidae"
"24664","16/06/12",446,"OG2","Staphylinidae"
"24665","16/06/12",446,"OG2","Staphylinidae"
"24666","16/06/12",446,"OG2","Staphylinidae"
"24667","16/06/12",446,"OG2","Staphylinidae"
"24668","16/06/12",446,"OG2","Staphylinidae"
"24669","16/06/12",446,"OG2","Staphylinidae"
"24670","16/06/12",446,"OG2","Staphylinidae"
"24671","17/06/12",447,"OG","Staphylinidae"
"24672","17/06/12",447,"OG","Scarabaeidae"
"24673","17/06/12",447,"OG","Scarabaeidae"
"24674","17/06/12",447,"OG","Scarabaeidae"
"24675","11/03/13",447,"OG","Chrysomelidae"
"24676","11/03/13",447,"OG","Mordelidae"
"24677","11/03/13",447,"OG","Clambidae"
"24678","11/03/13",447,"OG","Clambidae"
"24679","11/03/13",447,"OG","Leptodiridae"
"24680","11/03/13",447,"OG","Leptodiridae"
"24681","11/03/13",447,"OG","Leiodidae"
"24682","11/03/13",447,"OG","Leiodidae"
"24683","11/03/13",447,"OG","Leiodidae"
"24684","11/03/13",447,"OG","Leiodidae"
"24685","11/03/13",447,"OG","Biphyllidae"
"24686","11/03/13",447,"OG","Nitidulidae"
"24687","11/03/13",447,"OG","Staphylinidae"
"24688","11/03/13",447,"OG","Curculionidae"
"24689","11/03/13",447,"OG","Curculionidae"
"24690","11/03/13",447,"OG","Curculionidae"
"24691","11/03/13",447,"OG","Biphyllidae"
"24692","21/02/11",447,"OG","Carabidae"
"24693","06/12/11",447,"OG","Cerambycidae"
"24694","06/12/11",447,"OG","Anthribidae"
"24695","06/12/11",447,"OG","Scarabaeidae"
"24696","06/12/11",447,"OG","Scarabaeidae"
"24697","06/12/11",447,"OG","Scarabaeidae"
"24698","06/12/11",447,"OG","Curculionidae"
"24699","06/12/11",447,"OG","Curculionidae"
"24700","06/12/11",447,"OG","Curculionidae"
"24701","06/12/11",447,"OG","Staphylinidae"
"24702","06/12/11",447,"OG","Phalacridae"
"24703","06/12/11",447,"OG","Leiodidae"
"24704","06/12/11",447,"OG","Leiodidae"
"24705","06/12/11",447,"OG","Curculionidae"
"24706","06/12/11",447,"OG","Curculionidae"
"24707","21/02/11",447,"OG","Scarabaeidae"
"24708","21/02/11",447,"OG","Curculionidae"
"24709","21/02/11",447,"OG","Curculionidae"
"24710","21/02/11",447,"OG","Leptodiridae"
"24711","21/02/11",447,"OG","Leiodidae"
"24712","21/02/11",447,"OG","Staphylinidae"
"24713","21/02/11",447,"OG","Staphylinidae"
"24714","21/02/11",447,"OG","Hydrophilidae"
"24715","21/02/11",447,"OG2","Staphylinidae"
"24716","21/02/11",447,"OG2","Staphylinidae"
"24717","21/02/11",447,"OG2","Staphylinidae"
"24718","21/02/11",447,"OG2","Staphylinidae"
"24719","21/02/11",447,"OG2","Staphylinidae"
"24720","21/02/11",447,"OG2","Staphylinidae"
"24721","21/02/11",447,"OG2","Staphylinidae"
"24722","21/02/11",447,"OG2","Staphylinidae"
"24723","21/02/11",447,"OG2","Staphylinidae"
"24724","21/02/11",447,"OG2","Staphylinidae"
"24725","21/02/11",447,"OG2","Staphylinidae"
"24726","21/02/11",447,"OG2","Staphylinidae"
"24727","21/02/11",447,"OG2","Staphylinidae"
"24728","21/02/11",447,"OG2","Staphylinidae"
"24729","21/02/11",447,"OG2","Staphylinidae"
"24730","21/02/11",447,"OG2","Staphylinidae"
"24731","21/02/11",447,"OG2","Staphylinidae"
"24732","21/02/11",447,"OG2","Staphylinidae"
"24733","21/02/11",447,"OG2","Staphylinidae"
"24734","21/02/11",447,"OG2","Staphylinidae"
"24735","21/02/11",447,"OG2","Staphylinidae"
"24736","21/02/11",447,"OG2","Staphylinidae"
"24737","21/02/11",447,"OG2","Staphylinidae"
"24738","21/02/11",447,"OG2","Staphylinidae"
"24739","21/02/11",447,"OG2","Staphylinidae"
"24740","21/02/11",447,"OG2","Staphylinidae"
"24741","21/02/11",447,"OG2","Staphylinidae"
"24742","21/02/11",447,"OG2","Staphylinidae"
"24743","21/02/11",447,"OG2","Staphylinidae"
"24744","21/02/11",447,"OG2","Staphylinidae"
"24745","21/02/11",447,"OG2","Staphylinidae"
"24746","21/02/11",447,"OG2","Staphylinidae"
"24747","21/02/11",447,"OG2","Staphylinidae"
"24748","21/02/11",447,"OG2","Staphylinidae"
"24749","21/02/11",447,"OG2","Staphylinidae"
"24750","21/02/11",447,"OG2","Staphylinidae"
"24751","21/02/11",447,"OG2","Staphylinidae"
"24752","21/02/11",447,"OG2","Staphylinidae"
"24753","21/02/11",447,"OG2","Staphylinidae"
"24754","21/02/11",447,"OG2","Staphylinidae"
"24755","21/02/11",447,"OG2","Staphylinidae"
"24756","21/02/11",447,"OG2","Staphylinidae"
"24757","21/02/11",447,"OG2","Staphylinidae"
"24758","21/02/11",447,"OG2","Staphylinidae"
"24759","21/02/11",447,"OG2","Staphylinidae"
"24760","21/02/11",447,"OG2","Staphylinidae"
"24761","21/02/11",447,"OG2","Staphylinidae"
"24762","21/02/11",447,"OG2","Staphylinidae"
"24763","21/02/11",447,"OG2","Staphylinidae"
"24764","21/02/11",447,"OG2","Staphylinidae"
"24765","21/02/11",447,"OG2","Staphylinidae"
"24766","21/02/11",447,"OG2","Staphylinidae"
"24767","21/02/11",447,"OG2","Staphylinidae"
"24768","21/02/11",447,"OG2","Staphylinidae"
"24769","21/02/11",447,"OG2","Staphylinidae"
"24770","21/02/11",447,"OG2","Staphylinidae"
"24771","21/02/11",447,"OG2","Staphylinidae"
"24772","21/02/11",447,"OG2","Staphylinidae"
"24773","21/02/11",447,"OG2","Staphylinidae"
"24774","21/02/11",447,"OG2","Staphylinidae"
"24775","21/02/11",447,"OG2","Staphylinidae"
"24776","21/02/11",447,"OG2","Staphylinidae"
"24777","21/02/11",447,"OG2","Staphylinidae"
"24778","21/02/11",447,"OG2","Staphylinidae"
"24779","21/02/11",447,"OG2","Staphylinidae"
"24780","21/02/11",447,"OG2","Staphylinidae"
"24781","21/02/11",447,"OG2","Staphylinidae"
"24782","21/02/11",447,"OG2","Staphylinidae"
"24783","21/02/11",447,"OG2","Staphylinidae"
"24784","21/02/11",447,"OG2","Staphylinidae"
"24785","21/02/11",447,"OG2","Staphylinidae"
"24786","21/02/11",447,"OG2","Staphylinidae"
"24787","21/02/11",447,"OG2","Staphylinidae"
"24788","21/02/11",447,"OG2","Staphylinidae"
"24789","21/02/11",447,"OG2","Staphylinidae"
"24790","21/02/11",447,"OG2","Staphylinidae"
"24791","21/02/11",447,"OG2","Staphylinidae"
"24792","21/02/11",447,"OG2","Staphylinidae"
"24793","21/02/11",447,"OG2","Staphylinidae"
"24794","21/02/11",447,"OG2","Staphylinidae"
"24795","21/02/11",447,"OG2","Staphylinidae"
"24796","06/12/11",447,"OG2","Staphylinidae"
"24797","06/12/11",447,"OG2","Staphylinidae"
"24798","06/12/11",447,"OG2","Staphylinidae"
"24799","06/12/11",447,"OG2","Staphylinidae"
"24800","06/12/11",447,"OG2","Staphylinidae"
"24801","06/12/11",447,"OG2","Staphylinidae"
"24802","06/12/11",447,"OG2","Staphylinidae"
"24803","06/12/11",447,"OG2","Staphylinidae"
"24804","06/12/11",447,"OG2","Staphylinidae"
"24805","06/12/11",447,"OG2","Staphylinidae"
"24806","06/12/11",447,"OG2","Staphylinidae"
"24807","06/12/11",447,"OG2","Staphylinidae"
"24808","06/12/11",447,"OG2","Staphylinidae"
"24809","06/12/11",447,"OG2","Staphylinidae"
"24810","06/12/11",447,"OG2","Staphylinidae"
"24811","06/12/11",447,"OG2","Staphylinidae"
"24812","06/12/11",447,"OG2","Staphylinidae"
"24813","06/12/11",447,"OG2","Staphylinidae"
"24814","06/12/11",447,"OG2","Staphylinidae"
"24815","31/07/12",448,"OG","Anthribidae"
"24816","31/07/12",448,"OG","Carabidae"
"24817","31/07/12",448,"OG","Nitidulidae"
"24818","31/07/12",448,"OG","Scarabaeidae"
"24819","31/07/12",448,"OG","Scarabaeidae"
"24820","31/07/12",448,"OG","Scarabaeidae"
"24821","31/07/12",448,"OG","Curculionidae"
"24822","31/07/12",448,"OG","Curculionidae"
"24823","31/07/12",448,"OG","Curculionidae"
"24824","31/07/12",448,"OG","Curculionidae"
"24825","31/07/12",448,"OG","Curculionidae"
"24826","15/03/13",448,"OG","Curculionidae"
"24827","15/03/13",448,"OG","Curculionidae"
"24828","01/11/11",448,"OG","Scarabaeidae"
"24829","01/11/11",448,"OG","Scarabaeidae"
"24830","01/11/11",448,"OG","Carabidae"
"24831","01/11/11",448,"OG","Leptodiridae"
"24832","01/11/11",448,"OG","Leptodiridae"
"24833","01/11/11",448,"OG","Curculionidae"
"24834","01/11/11",448,"OG","Curculionidae"
"24835","01/11/11",448,"OG3","Staphylinidae"
"24836","01/11/11",448,"OG3","Staphylinidae"
"24837","01/11/11",448,"OG3","Staphylinidae"
"24838","01/11/11",448,"OG3","Staphylinidae"
"24839","01/11/11",448,"OG3","Staphylinidae"
"24840","01/11/11",448,"OG3","Staphylinidae"
"24841","01/11/11",448,"OG3","Staphylinidae"
"24842","01/11/11",448,"OG3","Staphylinidae"
"24843","01/11/11",448,"OG3","Staphylinidae"
"24844","20/07/13",449,"OG","Staphylinidae"
"24845","20/07/13",449,"OG","Curculionidae"
"24846","20/07/13",449,"OG","Curculionidae"
"24847","20/07/13",449,"OG","Curculionidae"
"24848","20/07/13",449,"OG","Curculionidae"
"24849","20/07/13",449,"OG","Curculionidae"
"24850","20/07/13",449,"OG","Curculionidae"
"24851","20/07/13",449,"OG","Curculionidae"
"24852","20/07/13",449,"OG","Curculionidae"
"24853","20/07/13",449,"OG","Curculionidae"
"24854","20/07/13",449,"OG","Curculionidae"
"24855","20/07/13",449,"OG","Curculionidae"
"24856","20/07/13",449,"OG","Curculionidae"
"24857","20/07/13",449,"OG","Curculionidae"
"24858","20/07/13",449,"OG","Curculionidae"
"24859","20/07/13",449,"OG","Curculionidae"
"24860","30/07/12",449,"OG","Elateridae"
"24861","15/03/13",449,"OG","Carabidae"
"24862","15/03/13",449,"OG","Curculionidae"
"24863","15/03/13",449,"OG","Curculionidae"
"24864","15/03/13",449,"OG","Curculionidae"
"24865","09/11/11",449,"OG","Scarabaeidae"
"24866","30/07/12",449,"OG3","Staphylinidae"
"24867","30/07/12",449,"OG3","Staphylinidae"
"24868","30/07/12",449,"OG3","Staphylinidae"
"24869","30/07/12",449,"OG3","Staphylinidae"
"24870","30/07/12",449,"OG3","Staphylinidae"
"24871","30/07/12",449,"OG3","Staphylinidae"
"24872","30/07/12",449,"OG3","Staphylinidae"
"24873","30/07/12",449,"OG3","Staphylinidae"
"24874","15/03/13",450,"OG","Carabidae"
"24875","15/03/13",450,"OG","Biphyllidae"
"24876","15/03/13",450,"OG","Staphylinidae"
"24877","15/03/13",450,"OG","Curculionidae"
"24878","30/07/12",450,"OG","Carabidae"
"24879","30/07/12",450,"OG","Carabidae"
"24880","30/07/12",450,"OG","Curculionidae"
"24881","30/07/12",450,"OG","Staphylinidae"
"24882","30/07/12",450,"OG","Staphylinidae"
"24883","30/07/12",450,"OG","Staphylinidae"
"24884","30/07/12",450,"OG","Curculionidae"
"24885","30/07/12",450,"OG","Curculionidae"
"24886","30/07/12",450,"OG","Curculionidae"
"24887","30/07/12",450,"OG","Curculionidae"
"24888","30/07/12",450,"OG","Curculionidae"
"24889","30/07/12",450,"OG","Curculionidae"
"24890","30/07/12",450,"OG","Curculionidae"
"24891","30/07/12",450,"OG","Curculionidae"
"24892","30/07/12",450,"OG","Curculionidae"
"24893","30/07/12",450,"OG","Curculionidae"
"24894","30/07/12",450,"OG","Curculionidae"
"24895","30/07/12",450,"OG","Curculionidae"
"24896","30/07/12",450,"OG","Curculionidae"
"24897","30/07/12",450,"OG","Curculionidae"
"24898","30/07/12",450,"OG","Curculionidae"
"24899","30/07/12",450,"OG","Curculionidae"
"24900","30/07/12",450,"OG","Curculionidae"
"24901","30/07/12",450,"OG","Curculionidae"
