Occasion ,Date,Trap ID,Species,N/R,Tag no.,Age,Sex,Sexing Notes,HF,E,AGD,HB,T,Tail % of HB,MZ,Bag Weight (g),Gross Weight,Net Weight,Parasites,Fat Score,Injuries ,Dead,Tissue Sample ID,Parasite Sample ID,Fur Sample ID,Faecal Sample 1,Faecal Sample 2,Processor,Who Baited,Flagged
E1-2-2012-5,29/03/2012,E1-2-45A,DTT,R,O4178C59A2,A,F,,,,,,,,,,,,,,,,,,,,,Faye,James,
E1-2-2012-5,29/03/2012,E1-2-43B,WH,N,O4178C5F36,A,M,Testes,26,16.9,15.1,,,,,13,63,50,34,,,,672,,,,,Faye,James,
E1-2-2012-5,29/03/2012,E1-2-39A,SS,N,O4178C5F67,J,M?,,25.1,14.6,9.1,,,,,12,46,34,7,,,,673,,,,,Matt,James,
E1-2-2012-5,29/03/2012,E1-2-42B,SS,R,O4178C65C8,A,M,,,,,,,,,,,,,,,,,,,,,Faye,James,
E1-2-2012-5,29/03/2012,E1-2-6A,WH,R,O4178C7A35,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Alex,
E1-2-2012-5,29/03/2012,E1-2-23B,DTT,R,O4178C7CEA,SA,F?,,,,,,,,,,,,,,,,,,,,,Ollie,Eric,
E1-2-2012-5,29/03/2012,E1-2-40A,WH,R,O4178C8245,A,M?,,,,,,,,,,,,,,,,,,,,,Ollie,James,
E1-2-2012-5,29/03/2012,E1-2-36B,WH,R,O4178C842D,A,F,,,,,,,,,,,,,,Last 3cm of tail stripped,,,,,,,Ollie,Matt,
E1-2-2012-5,29/03/2012,E1-2-46B,LSQ,N,O4178C85A5,A,M,,29.85,,18.1,110.6,91.2,,,13,70,57,1,,,,,65,,,,Faye,James,
E1-2-2012-5,29/03/2012,E1-2-33B,RS,R,O4178C85O8,A,M,,,,,,,,,,,,,,,,,,,,,Ollie,Matt,Y
E1-2-2012-5,29/03/2012,E1-2-7A,DTT,R,O4178C8666,A,M,,,,,,,,,,,,,,,,,,,,,Ollie,Alex,
E1-2-2012-6,30/03/2012,E1-2-41B,MR,R,O4178163C9,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Faye,
E1-2-2012-6,30/03/2012,E1-2-36B,SS,R,O4178173D2,SA,F?,,,,,,,,,,,,,,,,,,,,,Ollie,Sabri,
E1-2-2012-6,30/03/2012,E1-2-32B,LTG,R,O4178175F9,A,F,,,,,,,,,,,,,,,,,,,,,Faye,Zinin,
E1-2-2012-6,30/03/2012,E1-2-32A,WH,N,O41781831C,SA,F?,,24.4,16.1,4.8,,,,,11,41,30,35,,,,675,,,,,Ollie,Zinin,
E1-2-2012-6,30/03/2012,E1-2-4A,DTT,N,O417818E82,SA,M?,,24.8,16.15,14,,,,,37,79,42,1,,,,681,,,,,Ollie,Ollie,
E1-2-2012-6,30/03/2012,E1-2-18B,WH,R,O417818O8F,A,F,,,,,,,,,,,,,,,,,,,,,Faye,Matt,
E1-2-2012-6,30/03/2012,E1-2-36A,SS,R,O41781A19A,A,M,,,,,,,,,,,,,,,,,,,,,Ollie,Sabri,
E1-2-2012-6,30/03/2012,E1-2-12B,SS,R,O41781A42E,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Denny,
E1-2-2012-6,30/03/2012,E1-2-46B,SS,R,O41781A4C8,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Faye,
E1-2-2012-6,30/03/2012,E1-2-33B,LTG,R,O41781AOD3,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Sabri,
E1-2-2012-6,30/03/2012,E1-2-45B,RS,R,O41781F5OB,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Faye,
E1-2-2012-6,30/03/2012,E1-2-37A,WH,R,O4178C3264,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Sabri,
E1-2-2012-6,30/03/2012,E1-2-3B,MR,R,O4178C356C,J,M?,,,,,,,,,,,,,,,,,,,,,Faye,Ollie,
E1-2-2012-6,30/03/2012,E1-2-4B,WH,R,O4178C356D,SA,M?,,,,,,,,,,,,,,,,,,,,,Faye,Ollie,
E1-2-2012-6,30/03/2012,E1-2-6B,SLTRS,R,O4178C37CO,A,F,,,,,,,,,,,,,,,,,,,,,Faye,Ollie,
E1-2-2012-6,30/03/2012,E1-2-20B,ESSQ,N,O4178C3D7O,A,M,Testes,36.7,,,158.9,150.1,,,12,143,131,0,,,,,,,,,Matt,Matt,
E1-2-2012-6,30/03/2012,E1-2-31A,DTT,R,O4178C481A,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Zinin,
E1-2-2012-6,30/03/2012,E1-2-2A,DTT,N,O4178C4D7A,A,F,"Perforated, 3xpairs nips",24.1,13.9,6.9,,,,,13,63,50,2,,,,680,,,,,Faye,Ollie,
E1-2-2012-6,30/03/2012,E1-2-46A,WH,R,O4178C4F76,J,F,,,,,,,,,,,,,,,,,,,,,Matt,Faye,
E1-2-2012-6,30/03/2012,E1-2-22A,LGTRS,N,O4178C518O,J,F,,44.1,,,152.3,155.4,,33.6,12,103,91,3,,,,,70,,,,Matt,Matt,
E1-2-2012-6,30/03/2012,E1-2-5B,WH,N,O4178C5D8A,J,F,,25,15.9,5.9,,,,,13,40,27,21,,,,678,,,,,Faye,Ollie,
E1-2-2012-6,30/03/2012,E1-2-42A,DTT,R,O4178C67A2,SA,F?,,,,,,,,,,,,,,,,,,,,,Matt,Faye,
E1-2-2012-6,30/03/2012,E1-2-8B,DTT,N,O4178C6D5E,A,M,Testes,25.6,16.5,21.6,,,,,12,84,72,2,,"Lots of old ear notches, both ears",,682,,,,,Matt,Ollie,
E1-2-2012-6,30/03/2012,E1-2-12A,RR,N,O4178C6FCA,A,M,,31.9,18.7,22.2,,,,,13,97,84,2,,,,683,71,,,,Faye,Denny,
E1-2-2012-6,30/03/2012,E1-2-41A,DTT,N,O4178C736A,A,F,3 pairs nips,25.6,16.9,8.7,,,,,12,80,68,5,,,,676,,,,,Matt,Faye,
E1-2-2012-6,30/03/2012,E1-2-16B,DTT,R,O4178C755D,A,F,Nipples,23.5,16.8,11.25,,,,,13,69,56,1,,Left ear missing big notch,,,,,,,Faye,Denny,
E1-2-2012-6,30/03/2012,E1-2-23A,DTT,R,O4178C7CEA,SA,F?,,,,,,,,,,,,,,,,,,,,,Faye,Matt,
E1-2-2012-6,30/03/2012,E1-2-44A,WH,N,O4178C81DC,SA,F?,,24.9,14.8,7.5,,,,,12,47,35,16,,,,679,,,,,Matt,Faye,
E1-2-2012-6,30/03/2012,E1-2-40B,RS,R,O4178C83A9,A,M,,,,,,,,,,,,,,,,,,,,,Ollie,Sabri,
E1-2-2012-6,30/03/2012,E1-2-39B,CTRS,R,O4178C852C,A,M,,,,,,,,,,,,,,,,,,,,,Ollie,Sabri,
E1-2-2012-6,30/03/2012,E1-2-2B,DTT,R,O4178C8666,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Ollie,
E1-2-2012-6,30/03/2012,E1-2-6A,LETRS,N,O417O68BO6,A,F,,29.8,,,129.05,159.6,,22,13,76,63,0,,Bashed nose,,,,,,,Faye,Ollie,
E1-2-2012-6,30/03/2012,E1-2-1B,LTG,N,O417O83O92,A,F,Perforated,47.65,25.1,20.6,,,,,11,345,334,2,,,,677,70,,,,Ollie,Ollie,
E1-2-2012-7,31/03/2012,E1-2-10A,LTG,R,O416DA2A23,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Faye,
E1-2-2012-7,31/03/2012,E1-2-32A,WH,R,O4173BF778,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Denny,
E1-2-2012-7,31/03/2012,E1-2-8A,RS,R,O417815EDA,A,F,Nipples,39.3,23.9,9.2,,,,,12,132,120,90,,Chunk out of left ear,,687,72,,,,Faye,Sabri,
E1-2-2012-7,31/03/2012,E1-2-19A,WH,N,O4178165OF,SA,F?,,25.8,15.3,5.9,,,,,11,39,28,21,,,,686,,,,,Ollie,James,
E1-2-2012-7,31/03/2012,E1-2-35B,DTT,R,O41781732D,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Ollie,
E1-2-2012-7,31/03/2012,E1-2-11A,LSQ,R,O417817A88,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Faye,
E1-2-2012-7,31/03/2012,E1-2-42A,SS,R,O417817BAA,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Matt,
E1-2-2012-7,31/03/2012,E1-2-35A,WH,R,O4178189CE,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Ollie,
E1-2-2012-7,31/03/2012,E1-2-13A,PR,N,O417818F4B,A,M,Testes (huge),22.8,14.25,18.5,,,,,11,47,36,4,,Missing end cm or so of tail - old injury,,685,,,,,Ollie,Faye,
E1-2-2012-7,31/03/2012,E1-2-39B,LSQ,R,O41781982O,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Ollie,
E1-2-2012-7,31/03/2012,E1-2-30B,MR,R,O41781A2D3,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Faye,
E1-2-2012-7,31/03/2012,E1-2-37A,WH,R,O41781A749,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Ollie,
E1-2-2012-7,31/03/2012,E1-2-3B,RS,R,O41781E7C1,A,F,,,,,,,,,,,,,,,,,,,,,Faye,Sabri,
E1-2-2012-7,31/03/2012,E1-2-34A,DTT,R,O4178C481A,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Ollie,
E1-2-2012-7,31/03/2012,E1-2-15A,LGTRS,R,O4178C518O,J,F,,41.8,,,162.7,152.9,,30.8,11,104,93,,,,,,,,,,Ollie (Matt measured),Faye,
E1-2-2012-7,31/03/2012,E1-2-36A,RS,R,O4178C5331,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Ollie,
E1-2-2012-7,31/03/2012,E1-2-3A,LTG,N,O4178C5F61,A,F,,44.5,21.6,14.4,,,,,12,315,303,0,,,,684,,,,,Faye,Sabri,
E1-2-2012-7,31/03/2012,E1-2-41B,RS,R,O4178C5F6E,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Matt,Y
E1-2-2012-7,31/03/2012,E1-2-4A,PR,R,O4178C611F,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Sabri,
E1-2-2012-7,31/03/2012,E1-2-25B,WH,R,O4178C6C83,J,F?,,,,,,,,,,,,,,,,,,,,,Faye,Denny,
E1-2-2012-7,31/03/2012,E1-2-6A,RR,R,O4178C6FCA,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Faye,
E1-2-2012-7,31/03/2012,E1-2-41A,WH,R,O4178C8245,A,M?,,,,,,,,,,,,,,,,,,,,,Matt,Matt,
E1-2-2012-7,31/03/2012,E1-2-2A,LSQ,N,O4178C8536,A,F,,31.1,,5.25,135.1,93.9,,,12,109,97,0,,,,,,,,,Faye,Sabri,
E1-2-2012-7,31/03/2012,E1-2-33B,RS,R,O4178C85O8,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Ollie,Y
E1-2-2014-1,09/01/2014,E1-2-5A,RS,R,O41781A38F,A,F,,40.05,,,,,,,19,174,155,,,,,,,45,,,Ollie,"Ollie, Matiew, Jess",
E1-2-2014-1,09/01/2014,E1-2-44B,WH,R,O41781A749,A,M,,25.6,,,,,,,19,86,67,,,,,,,42,,,Ollie,Jack,
E1-2-2014-1,09/01/2014,E1-2-3B,MR,N,O41781D131,SA,F,Perforated and nubbin visible. ,39.5,22.6,19.2,,,,,19,164,145,16,,,,959,224,47,,,Jess,"Ollie, Matiew, Jess",
E1-2-2014-1,09/01/2014,E1-2-15B,WH,N,O4178C53FE,A,M,Balls and epididymal pouch large.,27.2,18.45,22.1,,,,,19,76,57,20,,,,961,227,49,,,Jess,"Ollie, Matiew, Jess",
E1-2-2014-1,09/01/2014,E1-2-24B,LSQ,N,O4178C763B,A,F,"Mammae visible, pair nearest to tail especially prominent. Genital swelling with line visible down centre but no obvious opening - unsure if unperforate or previously perforated but closed over (not sure for this species in general)",31.75,,,128.7,98.6,,,19,115,96,,,,,,,44,,,Jess,"Ollie, Matiew, Jess, Jack, Alex",
E1-2-2014-1,09/01/2014,E1-2-9B,RS,N,O417BD8DD2,A,M,tiny epididymal patch,41.7,22,18,,,,,19,121,102,80,,Cut nose on trap quite badly,,960,225,48,,,Ollie,"Ollie, Matiew, Jess",
E1-2-2014-1,09/01/2014,E1-2-33B,RS,N,O417BD8F49,SA,F,unperforated,38.2,27.1,10.1,,,,,18,158,140,77,,,,962,226,50,,,Jack,Alex,
E1-2-2014-1,09/01/2014,E1-2-21A,CTRS,N,O417BDA113,A,M,testes visible,50.4,,,183.4,195.7,,35.4,45,217,172,1,,,,,223,43,,,Jack,"Ollie, Matiew, Jess, Jack, Alex",
E1-2-2014-1,09/01/2014,E1-2-6B,DTT,N,O417BDA946,SA,F,unperforated,14.1,8.95,8.1,,,,,18,60,42,0,,,,958,,46,,,Jack,"Ollie, Matiew, Jess",
E1-2-2014-1,09/01/2014,E1-2-36B,RS,N,O417BDAD91,A,F,,39.25,22.45,10.65,,,,,19,124,105,170,,,,963,228,51,,,Ollie,Alex,
E1-2-2014-1,09/01/2014,E1-2-17A,WH,N,O41869118F,SA,M,"Small, but obviously descended, testes",25.8,16.7,13,,,,,19,51,32,18,,Missing last 1/2 cm of tail - old injury,,957,,,,,Ollie,"Ollie, Matiew, Jess",
E1-2-2014-2,10/01/2014,E1-2-10A,SLTRS,N,NewDead11,A,M,,39.55,,,135.2,173.2,,,19,82,63,,,,Y,,,,,,Ollie,Jess,
E1-2-2014-2,10/01/2014,E1-2-45B,WH,R,O41781A749,A,M,,,,,,,,,,,,,,,,,,,,,Ollie,Jack,
E1-2-2014-2,10/01/2014,E1-2-31B,LSQ,N,O41781B2O9,A,F,Mammae visible,34.65,,,124,101.1,,,18,135,117,3,,,,,231,53,,,Jess,Alex,
E1-2-2014-2,10/01/2014,E1-2-24B,LSQ,N,O4178C58OE,SA,F,"Mammae starting to show as small dark spots. Originally looked like ticks but were symmetrical, wouldn't scrape away and on closer inspection looked like the beginnings of mammae. Small nubbin with line down centre (similar to that seen in some female rats)",32.1,,,129.9,99.45,,,18,86,68,,,,,,,56,,,Jess,Matiew,
E1-2-2014-2,10/01/2014,E1-2-23B,WH,N,O417BD6A27,SA,M,testes visible,27.2,18,15.45,,,,,18,71,53,36,,,,964,229,52,,,Jack,Matiew,
E1-2-2014-2,10/01/2014,E1-2-33B,RS,R,O417BD8F49,A,F,,,,,,,,,19,151,132,,,,,,,54,,,Ollie,Alex,
E1-2-2014-2,10/01/2014,E1-2-32A,RS,N,O417BD97BE,SA,F,Unperforated,41,26,12.2,,,,,18,125,107,96,,,,965,230,55,,,Jack,Alex,
E1-2-2014-2,10/01/2014,E1-2-6B,DTT,R,O417BDA946,SA,F,,,,,,,,,,,,,,,,,,,,,Jess,Ollie,
E1-2-2014-2,10/01/2014,E1-2-36A,RS,R,O417BDAD91,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Alex,
E1-2-2014-3,11/01/2014,E1-2-14A,WH,R,O4178C53FE,A,M,,,,,,,,,,,,,,,,,,,,,Jack,Jack,
E1-2-2014-3,11/01/2014,E1-2-36A,SS,N,O417BD63C8,A,M,testes visible,26.3,18,10.6,,,,,18,68,50,28,,,,968,235,61,,,Jack,Matiew,
E1-2-2014-3,11/01/2014,E1-2-3B,DTT,N,O417BD67C4,A,F,,26.7,15.15,7.5,,,,,19,69,50,3,,,,966,234,60,,,Ollie,Jess,
E1-2-2014-3,11/01/2014,E1-2-22B,WH,R,O417BD6A27,SA,M,,,,,,,,,,,,,,,,,,,,,Jack,Alex,
E1-2-2014-3,11/01/2014,E1-2-13B,SLTRS,N,O417BD7636,A,F,,38.95,,,137.2,172.6,,24.6,19,87,68,0,,"Old wound on R shoulder, above R arm - bare patch with no fur",,,,59,,,Ollie,Jack,
E1-2-2014-3,11/01/2014,E1-2-10B,CTRS,N,O417BD7846,A,F,mammae visible,50.4,,,187.9,178.1,,34.05,18,125,107,3,,,,,232,58,,,Jack,Jack,
E1-2-2014-3,11/01/2014,E1-2-35A,WH,N,O417BD7E11,A,M,Large testes,26.55,17.1,19.3,,,,,19,73,54,18,,,,969,,62,,,Ollie,Matiew,
E1-2-2014-3,11/01/2014,E1-2-36B,SS,N,O417BD8546,A,F,Perforate,25.2,16,6.8,,,,,19,67,48,23,,,,970,236,63,,,Ollie,Matiew,
E1-2-2014-3,11/01/2014,E1-2-10A,RS,R,O417BD8DD2,A,M,,,,,,,,,,,,,,,,,,,,,Jack,Jack,
E1-2-2014-3,11/01/2014,E1-2-33B,RS,R,O417BD8F49,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Matiew,
E1-2-2014-3,11/01/2014,E1-2-32A,RS,R,O417BD97BE,SA,F,,,,,,,,,,,,,,,,,,,,,Ollie,Matiew,
E1-2-2014-3,11/01/2014,E1-2-45B,WH,N,O417BDA426,SA,F,unperforated,27,18,7.45,,,,,18,63,45,34,,,,,234,57,,,Jack,Ollie,
E1-2-2014-4,12/01/2014,E1-2-44A,WH,R,O41781A749,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Mathiew,
E1-2-2014-4,12/01/2014,E1-2-14A,DTT,N,O41781FD64,A,M,Testes visible but small,25.8,19.2,17.4,,,,,18,89,71,,,,,972,,65,,,Jack,Mathiew,
E1-2-2014-4,12/01/2014,E1-2-17A,WH,R,O4178C53FE,A,M,,,,,,,,,,,,,,,,,,,,,Jack,Jack,
E1-2-2014-4,12/01/2014,E1-2-31B,LSQ,R,O4178C58OE,SA,F,,,,,,,,,,,,,,,Y,,,,,,Ollie,Ollie,
E1-2-2014-4,12/01/2014,E1-2-47B,DTT,N,O4178C6C3A,A,F,perforated,24.5,18.6,7,,,,,18,76,58,9,,,,974,239,68,,,Jack,Mathiew,
E1-2-2014-4,12/01/2014,E1-2-7A,CBS,N,O4178C7A7A,A,F,Hole visible but not perforated. Mammae visible.,25.95,18.1,10.04,,,,,19,85,66,,,,,973,,66,,,Jess,Alex,
E1-2-2014-4,12/01/2014,E1-2-35A,SS,R,O417BD63C8,A,M,,,,,,,,,,,,,,,,,,,,,Jack,Ollie,
E1-2-2014-4,12/01/2014,E1-2-44B,WH,R,O417BD7E11,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Mathiew,
E1-2-2014-4,12/01/2014,E1-2-32A,RS,R,O417BD97BE,SA,F,,,,,,,,,,,,,,,,,,,,,Jack,Ollie,
E1-2-2014-4,12/01/2014,E1-2-14A,DTT,N,O417BDA1C1,A,F,,24.3,14.1,8.8,,,,,19,77,58,1,,,,971,237,64,,,Ollie,Mathiew,
E1-2-2014-4,12/01/2014,E1-2-6B,DTT,R,O417BDA946,SA,F,,,,,,,,,,,,,,,,,,,,,Jess,Alex,
E1-2-2014-4,12/01/2014,E1-2-30B,RS,R,O417BDAD91,A,F,,,,,,,,,,,,,,,,,,,,,Jack,Ollie,
E1-2-2014-4,12/01/2014,E1-2-25B,WH,N,O417BDAE6A,A,F,,27.6,16.35,8.6,,,,,19,69,50,22,,,,975,238,67,,,Ollie,Jack,
E1-2-2014-5,13/01/2014,E1-2-42B,LSQ,N,O41781B348,A,F,,32.9,,,135.5,90.8,,,18,106,88,1,,"Old, deep wound on inside of R leg, with fur loss down shin as well. Probably infected (put alcohol on it).",,,239,84,,,Ollie,Jess,
E1-2-2014-5,13/01/2014,E1-2-4B,WH,N,O417BD6EO7,A,M,Testes and epididymal pouch large,26.65,18.8,19.1,,,,,19,75,56,11,,"Tail broken, only 1/4 of it remaining",,977,241,71,,,Jess,Mathiew,
E1-2-2014-5,13/01/2014,E1-2-32B,CTRS,N,O417BD784A,A,M,,50.1,,,195.75,220.7,,36.35,43,242,199,0,,,,,,70,,,Ollie,Alex,
E1-2-2014-5,13/01/2014,E1-2-7A,RS,R,O417BD8DD2,A,M,,,,,,,,,,,,,,,,,,,,,Jack,Mathiew,
E1-2-2014-5,13/01/2014,E1-2-33B,RS,R,O417BD8F49,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Jack,
E1-2-2014-5,13/01/2014,E1-2-7B,SS,N,O417BD9E93,A,M,Testes visible but small,27.2,18.4,12.05,,,,,19,72,53,17,,,,977,240,69,,,Jack,Mathiew,
E1-2-2014-5,13/01/2014,E1-2-44B,WH,R,O417BDA426,SA,F,,,,,,,,,,,,,,,,,,,,,Jess,Jess,
E1-2-2014-5,13/01/2014,E1-2-36B,RS,R,O417BDAD91,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Jack,
E1-2-2014-5,13/01/2014,E1-2-23B,WH,R,O417BDAE6A,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Ollie,
E1-2-2014-6,14/01/2014,E1-2-4B,RS,R,O41781A38F,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Jack,
E1-2-2014-6,14/01/2014,E1-2-27B,LGTRS,N,O41781DD5B,A,F,,44.8,,,184.5,174.2,,40.4,43,229,186,0,,,,,,72,,,Ollie,Jess,
E1-2-2014-6,14/01/2014,E1-2-3A,DTT,R,O41781FD64,A,M,,,,,,,,,,,,,,,,,,,,,Ollie,Jack,
E1-2-2014-6,14/01/2014,E1-2-14A,WH,R,O4178C53FE,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Ollie,
E1-2-2014-6,14/01/2014,E1-2-7B,CBS,R,O4178C7A7A,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Jack,
E1-2-2014-6,14/01/2014,E1-2-31A,SS,R,O417BD63C8,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Jess,
E1-2-2014-6,14/01/2014,E1-2-4A,SS,R,O417BD6445,A,M,testes visible,25.4,18.1,13.2,,,,,18,62,44,84,,,,978,242,73,,,Jack,Jack,
E1-2-2014-6,14/01/2014,E1-2-10B,DTT,R,O417BD67C4,A,F,,,,,,,,,,,,,,,,,,,,,Jack,Jack,
E1-2-2014-6,14/01/2014,E1-2-23B,WH,R,O417BD6A27,SA,M,,,,,,,,,,,,,,Tip of tail lost - new wound.,,,,,,,Jess,Ollie,
E1-2-2014-6,14/01/2014,E1-2-22B,WH,N,O417BD6EAB,SA,F,Unperforated,25.15,17.25,8.35,,,,,19,49,30,18,,,,979,243,74,,,Jess,Ollie,
E1-2-2014-6,14/01/2014,E1-2-30B,SS,R,O417BD8546,A,F,,,,,,,,,,,,,,,,,,,,,Jack,Jess,
E1-2-2014-6,14/01/2014,E1-2-32A,RS,R,O417BD97BE,SA,F,,,,,,,,,,,,,,,,,,,,,Jack,Jess,
E1-2-2014-6,14/01/2014,E1-2-6A,DTT,R,O417BDA946,SA,F,,,,,,,,,,,,,,,,,,,,,Ollie,Jack,
E1-2-2014-6,14/01/2014,E1-2-16B,WH,R,O41869118F,SA,M,,,,,,,,,,,,,,,,,,,,,Jess,Ollie,
E1-2-2014-7,15/01/2014,E1-2-5A,RS,R,O41781A38F,A,F,,,,,,,,,,,,,,,,,,,,,,Ollie,
E1-2-2014-7,15/01/2014,E1-2-44B,WH,R,O41781A749,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Jack,
E1-2-2014-7,15/01/2014,E1-2-4A,WH,R,O4178C53FE,A,M,,,,,,,,,,,,,,,,,,,,,Jack,Ollie,
E1-2-2014-7,15/01/2014,E1-2-44A,DTT,R,O4178C6C3A,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Jack,
E1-2-2014-7,15/01/2014,E1-2-7A,CBS,R,O4178C7A7A,A,F,,,,,,,,,,,,,,,,,,,,,Jack,Ollie,
E1-2-2014-7,15/01/2014,E1-2-4B,SS,R,O417BD6445,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Ollie,
E1-2-2014-7,15/01/2014,E1-2-2A,RS,R,O417BD8DD2,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Ollie,
E1-2-2014-7,15/01/2014,E1-2-31B,RS,R,O417BD97BE,SA,F,,,,,,,,,,,,,,,,,,,,,Jack,Mathiew,
E1-2-2014-7,15/01/2014,E1-2-29B,RS,R,O417BDAD91,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Mathiew,
E1-2-2015-1,03/04/2015,E1-2-33B,LSQ,R,O41781B348,A,F,,,,,,,,,,,,,,,,,,,,,,Phil,
E1-2-2015-1,03/04/2015,E1-2-42B,SS,N,O417D133AB,SA,M,Small grey circle above the anus where testes will develop.,25.8,18.1,13.95,,,,,20,62,42,44,,,,PT0062,PP0029,PF0042,,,Jess,Alex,
E1-2-2015-1,03/04/2015,E1-2-21B,WH,N,O417D1368O,SA,M,Start of testes,27.5,20,16.1,,,,,20,66,46,,,,"Died after being returned to trap, having come out of ether very subdued.",PT0061,,,,,Jess,Jess,
E1-2-2015-1,03/04/2015,E1-2-27B,CTRS,N,O417D13762,A,F,Perf but a bit unclear.,49.6,,,191.7,191,99.6348461137194,37.9,19,198,179,0,,,,,,,,,Jess,Phil,
E1-2-2015-1,03/04/2015,E1-2-13B,WH,N,O417D158EO,SA,F,Unperf,25.7,16.75,8.15,,,,,20,63,43,12,,,,PT0058,PP0026,PF0040,T2401,,Jess,Jess,
E1-2-2015-1,03/04/2015,E1-2-23A,WH,N,O417D15DAD,SA,M,"Start of testes, no bare patch",27.65,18.6,14.6,,,,,19,65,46,30,,,,PT0060,PP0028,PF0041,,,Jess,Jess,
E1-2-2015-1,03/04/2015,E1-2-10A,CTRS,N,O417D15FE5,A,F,Perf but a bit unclear.,48.1,,,177.6,181.5,102.195945945946,33.1,19,166,147,0,,Scrape to nose,,,,,,,Phil,Sabri,
E1-2-2015-1,03/04/2015,E1-2-26B,SLTRS,N,O417D16A66,A,F,Prob. perf,37.5,,,137.3,174.3,126.948288419519,25.5,19,87,68,,,,,,,,,,Jess,Phil,
E1-2-2015-1,03/04/2015,E1-2-36B,LSQ,N,O417D1712A,SA,F,"Unperf, mammae visible",30.7,,,135,96.8,71.7037037037037,,19,115,96,0,,,,,,,,,Jess,Phil,
E1-2-2015-1,03/04/2015,E1-2-20A,SL?TRS,N,O41868D126,SA,M,Penis developed but testes not visible.,36.8,,,129.4,169.6,131.066460587326,24.25,19,82,63,0,,Scrape to nose,,,,PF0038,T2459,,Phil,Jess,
E1-2-2015-1,03/04/2015,E1-2-36A,RS,N,O41868E7B7,SA,F,"Unperf, bare patch visible",39.2,23.6,9.1,,,,,20,121,101,30,,,,PT0059,PP0027,T2452,,,Jess,Phil,
E1-2-2015-1,03/04/2015,E1-2-6A,SS,N,O41868F76F,SA,M,Start of testes,26.7,17.7,15.3,,,,,19,71,52,35,,,,PT0063,PP0030,,,,Jess,Sabri,
E1-2-2015-2,04/04/2015,E1-2-10B,LTG,N,O417D129FC,A,M,Testes developed,45.7,25.6,38.3,,,,,18,360,342,2,,,,PT0065,,,,,Phil,Sabri,
E1-2-2015-2,04/04/2015,E1-2-38B,LGTRS,N,O417D13DA1,SA,M,,45.1,,,186.5,177.9,95.3887399463807,41`.1,20,198,178,0,,Scrape to nose,,,,,,,Jess,Alex,
E1-2-2015-2,04/04/2015,E1-2-2A,RS,N,O417D14AB3,SA,M,No testes visible but no bare patch,39,25.5,18.2,,,,,20,136,116,36,,,,PT0068,PP0033,,T2469,,Jess,Sabri,
E1-2-2015-2,04/04/2015,E1-2-11A,LGTRS,N,O417D14C25,A,M,Testes developed,45.9,,,190.3,177.3,93.1686810299527,40.9,20,221,201,0,,Scrape to nose,,,,,,,Phil,Sabri,
E1-2-2015-2,04/04/2015,E1-2-4B,LTG,N,O417D14O44,A,M,Testes developed,46.95,26.25,28.5,,,,,18,290,272,,,,,PT0066,,,T2333,,Jess,Sabri,
