Occasion,Date,Trap,Species (LSQ: Low's Squirrel; RBSSQ: Red-bellied Scultor Squirrel; SS: Small Spiny; MR: Muller's; CBS: Chesnut-Bellied Spiny; LETRS: Lesser Treeshrew; STRS: Slender Treeshrew; LGTRS: Large Treeshrew),N or R,Tag no.,Age,Sex,Sexing Notes,HF,E,AGD,HB,T,Tail % of HB,MZ,Bag Weight,Gross Weight,Net Weight,Parasites (number of ectoparasites visible with naked eye),Body Fat,Injuries ,Dead?,Tissue Sample ID,Parasite Sample,Fur sample,Faecal Sample 1,Faecal Sample 2,Processor,Who Baited,Other Notes
D100-2-2016-3,27/02/2016,D100-2-36A,WH,R,O4191833FD,SA?,F,,,,,,,,,,,,,,,,,,,,,,Phil/Selene,
D100-2-2016-3,27/02/2016,D100-2-35B,PR,N,O41918B573,SA?,F,possible perf,20.96,16.39,8.95,,,,,19,42,23,,,,,PT521,,,,,Sui,Phil/Selene,very brown upperparts for a PR
D100-2-2016-3,27/02/2016,D100-2-34B,RS,R,O41918O443,SA,M,,,,,,,,,,,,,,,,,,,,,,Phil/Selene,
D100-2-2016-4,28/02/2016,D100-2-23B,WH,N,O41868DB68,SA,M,"Large AGD, no BP",26.74,17,12.99,,,,,19,60,42,8,,,,PT524,PP409,,,,Selene,Anna/Sui,
D100-2-2016-4,28/02/2016,D100-2-10A,WH,N,O41868FAF2,SA,M,"No BP, large AGD",25.15,16.45,13.81,,,,,19,58,39,25,,,,PT525,PP410,,,,Anna,Phil,"Odd DTT-like colouration, very pale silver-white underparts, quite uniform orangey upperparts"
D100-2-2016-4,28/02/2016,D100-2-18B,WH,N,O41868FDB1,SA,F?,"Indistinct BP, middling AGD",24.57,15.93,8.49,,,,,19,49,30,35,,Tail caught and skinned in spring,,PT523,PP408,,,,Phil,Anna/Sui,
D100-2-2016-4,28/02/2016,D100-2-36A,DTT,N,O41869O4C3,SA,F,"BP, unperf",24.82,15.17,7.93,,,,,19,50,31,0,,,,,,,,,Sui,Anna/Sui,"Tissue sample not taken. ""Classic"" adult DTT colouration"
D100-2-2016-4,28/02/2016,D100-2-12B,ESSQ,N,O418EB89BO,SA,F?,Didn't appear perf. No evidence of testes,37.23,,,159.6,146.1,91.5413533834586,,19,154,135,,,,,,,,,,Phil,Phil,Relatively subdued belly colour. I think males may be brighter on average.
D100-2-2016-4,28/02/2016,D100-2-43A,LGTRS,R,O418EB9258,A,M,,,,,,,,,,,,,,,,,,,,,,Alex,
D100-2-2016-4,28/02/2016,D100-2-28A,MR,R,O41917F6E3,J?,M,,,,,,,,,,,,,,,,,,,,,,Anna/Sui,Spool attached by Selene
D100-2-2016-4,28/02/2016,D100-2-20A,CTRS,R,O41917FO55,A,F,,,,,,,,,,,,,,Scrape to nose,,,,,,,,Anna/Sui,
D100-2-2016-4,28/02/2016,D100-2-21B,RS,R,O419183387,SA,M,,,,,,,,,,,,,,,,,,,,,,Anna/Sui,
D100-2-2016-4,28/02/2016,D100-2-32B,RS,R,O41918O443,SA,M,,,,,,,,,,,,,,,,,,,,,,Anna/Sui,Spool attached by Sui
D100-2-2016-4,28/02/2016,D100-2-5B,SLTRS,R,O41918OA16,A,F,,,,,,,,,,,,,,,"Dead in trap, r.m but not anty",,,,,,,Phil,"Trap overturned, downhill, bag off. Fucking civets."
D100-2-2016-4,28/02/2016,D100-2-8A,RS,R,O41918OF16,SA,F,,,,,,,,,,,,,,,,,,,,,,Phil,Phil attached spool.
D100-2-2016-4,28/02/2016,D100-2-22B,ESSQ,N,,,,,,,,,,,,,,,,,,,,,,,,,Anna/Sui,ESCAPED
D100-2-2016-5,29/02/2016,D100-2-36A,PR,R,O41868C86B,A,M,,,,,,,,,,,,,,,,,,,,,,Selene,
D100-2-2016-5,29/02/2016,D100-2-48A,LGTRS,N,O41868CD34,A,F,perforation,44.07,,,188.88,173.28,91.7407878,41.33,19,194,175,,,,,,,,,,Anna,Anna,
D100-2-2016-5,29/02/2016,D100-2-25A,PR,R,O41868CFDB,A,M,,,,,,,,,,,,,,,,,,,,,,Selene,
D100-2-2016-5,29/02/2016,D100-2-31A,WH,N,O41868D67E,SA,M,testes forming,26.85,20.11,16.73,,,,,19,66,47,26,,,,PT526,PP411,,,,Sui,Selene,
D100-2-2016-5,29/02/2016,D100-2-25B,WH,R,O41868DO3F,A,F,,,,,,,,,,,,,,,,,,,,,,Selene,
D100-2-2016-5,29/02/2016,D100-2-44A,RS,N,O41868F548,A,F,large perf,36.89,24.48,12.65,,,,,19,100,81,24,,,,PT528,PP413/PSEUDO 5,,,,Anna,Anna,
D100-2-2016-5,29/02/2016,D100-2-45A,RS,R,O41868F73A,A,F,,,,,,,,,,,,,,,,,,,,,,Anna,
D100-2-2016-5,29/02/2016,D100-2-32A,WH,N,O41868F993,A,F,perf,24.94,14.33,8.96,,,,,19,49,30,10,,,,PT527,PP412,,,,,Selene,
D100-2-2016-5,29/02/2016,D100-2-26B,WH,R,O41868FC13,A,M,,,,,,,,,,,,,,,,,,,,,,Selene,
D100-2-2016-5,29/02/2016,D100-2-39B,PR,R,O41869O192,A,M,,,,,,,,,,,,,,,,,,,,,,Anna,
D100-2-2016-5,29/02/2016,D100-2-37A,LGTRS,R,O418EB9258,A,M,,,,,,,,,,,,,,,,,,,,,,Anna,
D100-2-2016-5,29/02/2016,D100-2-28B,RS,R,O418EB93E3,A,F,,,,,,,,,,,,,,,,,,,,,,Selene,
D100-2-2016-5,29/02/2016,D100-2-35B,WH,R,O418EBD53C,SA,M,,,,,,,,,,,,,,,dead,,,,,,,Selene,
D100-2-2016-5,29/02/2016,D100-2-34A,WH,R,O41917E2CD,A,M,,,,,,,,,,,,,,,,,,,,,,Selene,
D100-2-2016-5,29/02/2016,D100-2-46A,WH,R,O41917E6BD,SA,M,,,,,,,,,,,,,,,,,,,,,,Anna,
D100-2-2016-5,29/02/2016,D100-2-40B,WH,R,O41917F231,SA?,M,,,,,,,,,,,,,,,,,,,,,,Anna,
D100-2-2016-5,29/02/2016,D100-2-41B,WH,R,O41917F63A,SA,F,,,,,,,,,,,,,,,,,,,,,,Anna,
D100-2-2016-5,29/02/2016,D100-2-47B,RS,R,O419183149,A,F,,,,,,,,,,,,,,,,,,,,,,Anna,
D100-2-2016-5,29/02/2016,D100-2-29A,RS,R,O419183387,SA,M,,,,,,,,,,,,,,,,,,,,,,Selene,
D100-2-2016-5,29/02/2016,D100-2-20A,WH,,,,,,,,,,,,,,,,,,,,,,,,,,Sui,ESCAPED
D100-2-2016-5,29/02/2016,D100-2-26A,PR,,,,,,,,,,,,,,,,,,,,,,,,,,Selene,MISC. ERROR
D100-2-2016-6,01/03/2016,D100-2-31A,WH,R,O41868D67E,SA,M,,,,,,,,,,,,,,,,,,,,,,Phil/Anna,
D100-2-2016-6,01/03/2016,D100-2-29A,MR,N,O41868E5B1,SA?,M,"No visible BP, apparent testes but not big.",42.89,23.15,35.94,216.71,278.02,128.291264823958,,19,259,240,5,,,,PT529,,,,,Phil,Phil/Anna,"At first sight I thought this was a Brown Rat. Seemed huge for an MR, and quite plain, warm, brown upperparts (olive-brown fur with grey bases rather than grey with olive speckling). Not as scruffy and shaggy as MRs normally look but not sleek either.  Moderately long black guard hairs, no spines. Underparts warm creamy white deepening to buffy between legs. Tail all dark, ratio with HB is way too big for a Brown Rat but only just outside MR range, and too little for LTG. Prominent dark fur on top of feet, especially forefeet. Head and ear proportions seem to fit Jess's descriptions, colour is nowhere near LTG, and habitat very unlikely for BR, so I'm 90% happy this is a whopping Muller's (although only about halfway through the weight range in the mammal book!). Possibly the daddy of the family at 28 seen this week?"
D100-2-2016-6,01/03/2016,D100-2-30B,PR,N,O41868F8D4,A,M,Testes for Africa!,22.23,16.4,22.44,,,,,19,58,39,0,,,,PT530,,,,,Selene,Phil/Anna,Another quite warm-coloured PR. I think they must just be browner than I remember them…
D100-2-2016-6,01/03/2016,D100-2-40B,PR,R,O41869O192,A,M,,,,,,,,,,,,,,,,,,,,,,Sui/Selene,
D100-2-2016-6,01/03/2016,D100-2-36A,DTT,R,O41869O4C3,SA,F,,,,,,,,,,,,,,,,,,,,,,Sui/Selene,
D100-2-2016-6,01/03/2016,D100-2-15A,RS,R,O41869O6O4,A,F,,,,,,,,,,,,,,,,,,,,,,Alex,
D100-2-2016-6,01/03/2016,D100-2-43A,DTT,N,O41869OBB4,A,M,Testes,24.68,18.51,14.5,,,,,19,68,49,0,,,,PT531,,PF222,,,,Sui/Selene,
D100-2-2016-6,01/03/2016,D100-2-44A,LGTRS,R,O418EB9258,A,M,,,,,,,,,,,,,,,,,,,,,,Sui/Selene,
D100-2-2016-6,01/03/2016,D100-2-19B,RS,R,O418EB93E3,A,F,,,,,,,,,,,,,,,,,,,,,,Phil/Anna,
D100-2-2016-6,01/03/2016,D100-2-41B,DTT,N,O41918129E,SA,F,"BP, unperf",24.9,14.2,7.57,,,,,19,54,35,0,,,,PT531,,PF223,,,,Sui/Selene,
D100-2-2016-6,01/03/2016,D100-2-18B,DTT,R,O4191835CE,SA,F,,,,,,,,,,,,,,,,,,,,,,Phil/Anna,
D100-2-2016-6,01/03/2016,D100-2-34B,RS,R,O41918O443,SA,M,,,,,,,,,,,,,,,,,,,,,,Sui/Selene,
D100-2-2016-7,02/03/2016,D100-2-36A,PR,R,O41868C86B,A,M,,,,,,,,,,,,,,,,,,,,,,Phil/Anna,
D100-2-2016-7,02/03/2016,D100-2-24B,WH,R,O41868D67E,SA,M,,,,,,,,,,,,,,,,,,,,,,Sui/Selene,
D100-2-2016-7,02/03/2016,D100-2-25A,PR,N,O41868DAB8,A,M,,22.9,16.64,21.97,,,,,19,50,31,0,,,,PT532,,PF 2016/03,,,Sui,Sui/Selene,
D100-2-2016-7,02/03/2016,D100-2-32A,WH,R,O41868DO3F,A,F,,,,,,,,,,,,,,,,,,,,,,Sui/Selene,
D100-2-2016-7,02/03/2016,D100-2-37B,SLTRS,R,O41868ED93,A,M,,,,,,,,,,,,,,,,,,,,,,Phil/Anna,
D100-2-2016-7,02/03/2016,D100-2-9A,WH,R,O41868FAF2,SA,M,,,,,,,,,,,,,,,,,,,,,,Denny,
D100-2-2016-7,02/03/2016,D100-2-10B,RS,R,O41869O6O4,A,F,,,,,,,,,,,,,,,,,,,,,,Denny,
D100-2-2016-7,02/03/2016,D100-2-1A,LGTRS,R,O418EBACOD,A,M,,,,,,,,,,,,,,,,,,,,,,Denny,
D100-2-2016-7,02/03/2016,D100-2-41B,WH,R,O41917E2CD,A,M,,,,,,,,,,,,,,,,,,,,,,Phil/Anna,
D100-2-2016-7,02/03/2016,D100-2-45A,RS,R,O419183149,A,F,,,,,,,,,,,,,,,,,,,,,,Phil/Anna,
D100-2-2016-7,02/03/2016,D100-2-28B,RS,R,O419183387,SA,M,,,,,,,,,,,,,,,,,,,,,,Sui/Selene,
D100-2-2016-7,02/03/2016,D100-2-35B,PR,R,O419183573,SA?,F,,,,,,,,,,,,,,,,,,,,,,Phil/Anna,
D100-2-2016-7,02/03/2016,D100-2-32B,RS,R,O41918O443,SA,M,,,,,,,,,,,,,,,,,,,,,,Sui/Selene,
D100-2-2016-7,02/03/2016,D100-2-20B,WH,N,,,,,,,,,,,,,,,,,,,,,,,,Selene,Sui/Selene,ESCAPED
D100-1-2017-1,01/04/2017,D100-1-41A,CTRS,R,O41917EF22,A,F,,,,,,,,,13,130,117,,,,,,,,,,Grant,SUI,
D100-1-2017-1,01/04/2017,D100-1-36A,LGTRS,N,O419181B3A,A,F,,40.3,,,152,155.9,37,36.3,13,190,177,,,,,,,,,,Grant,SUI,
D100-1-2017-1,01/04/2017,D100-1-24B,SS,N,O419EO48BE,A,F,,23.4,16.6,21.8,,,,,13,74,61,,,,,618,,,,,Grant,SABRI,
D100-1-2017-1,01/04/2017,D100-1-47B,RS,N,O419EO4BO2,SA,F,,34.5,21.2,14.6,,,,,13,111,98,,,,,613,,,,,Grant,SUI,
D100-1-2017-1,01/04/2017,D100-1-23A,WH,N,O419EO54E3,SA,F,,21.9,16,15.8,,,,,13,60,47,,,,,619,,,,,Grant,SABRI,
D100-1-2017-1,01/04/2017,D100-1-4A,WH,N,O419EO56B9,A,M,,24.6,20.7,23.8,,,,,13,72,59,,,,,623,,,,,Grant,Grant,
D100-1-2017-1,01/04/2017,D100-1-48B,DTT,N,O419EO59D8,A,F,,22.5,15.5,16.5,,,,,13,78,65,,,,,610,,,,,Grant,SUI,
D100-1-2017-1,01/04/2017,D100-1-31A,WH,N,O419EO5B2B,A,M,,26.8,19,24,,,,,13,60,47,,,,,614,NA,NA,NA,,Grant,ROY,
D100-1-2017-1,01/04/2017,D100-1-35B,LSQ,N,O419EO6FAD,A,M,,30.4,,,119.2,94.3,79,,13,105,92,,,,,,,,,,Grant,SUI,
D100-1-2017-1,01/04/2017,D100-1-43B,PR,N,O419EO73F8,SA,F,,30.2,20,12,,,,,13,79,66,,,,,615,,,,,Grant,SUI,
D100-1-2017-1,01/04/2017,D100-1-13A,RS,N,O419EO7D3B,A,F,,34.6,24.4,11.6,,,,,13,159,146,,,,,620,,,,,Grant,Grant,
D100-1-2017-1,01/04/2017,D100-1-1B,RS,N,O419EO8454,A,F,,35.1,27.8,14.8,,,,,13,162,149,,,,,622,,,,,Grant,Grant,
D100-1-2017-1,01/04/2017,D100-1-45A,WH,N,O419EO84F8,SA,M,,23.7,16.4,15.8,,,,,13,51,38,,,,,616,,,,,Grant,SUI,
D100-1-2017-1,01/04/2017,D100-1-6B,WH,N,O419EO887O,SA,F,,22.7,16.4,12.8,,,,,13,56,43,,,,,625,,,,,Grant,Grant,
D100-1-2017-1,01/04/2017,D100-1-45B,RS,N,O419EO89OE,A,F,,34.6,24.6,17.2,,,,,13,111,98,,,,,609,,,,,Grant,SUI,
D100-1-2017-1,01/04/2017,D100-1-5A,PR,N,O419EO89OF,A,M,,20.6,19.9,30.8,,,,,13,61,48,,,,,621,,,,,Grant,Grant,
D100-1-2017-1,01/04/2017,D100-1-44B,MR,N,O419EO8C53,A,F,,40.3,20.5,16,,,,,13,118,105,,,,,611,,,,,Grant,SUI,
D100-1-2017-1,01/04/2017,D100-1-43A,WH,N,O419EO91E7,SA,F,,24.4,13.7,9.4,,,,,13,41,28,,,,,617,,,,,Grant,SUI,
D100-1-2017-1,01/04/2017,D100-1-4B,PR,N,O419EO9A85,A,M,,30.9,15.3,20.5,,,,,13,186,173,,,,,624,,,,,Grant,Grant,
D100-1-2017-1,01/04/2017,D100-1-39B,DTT,N,O419EO9C17,A,M,,22.1,14.9,24.3,,,,,13,84,71,,,,,612,,,,,Grant,SUI,
D100-1-2017-1,01/04/2017,D100-1-1A,RS,N,O419EO9DA7,A,M,,33.5,24,12,,,,,13,87,74,,,,,626,,,,,Grant,Grant,
D100-1-2017-1,01/04/2017,D100-1-41B,WH,N,NewDead40,,,,,,,,,,,,,,,,,Dead in trap - ants,,,,,,Grant,SUI,Killed by ants
D100-1-2017-2,02/04/2017,D100-1-29A,RS,R,O417D1532O,A,M,,,,,,,,,13,180,167,,,,,,,,,,Grant,LING,
D100-1-2017-2,02/04/2017,D100-1-16B,WH,R,O4191826O3,A,F,,,,,,,,,13,70,57,,,,,,,,,,Grant,SABRI,
D100-1-2017-2,02/04/2017,D100-1-42A,RS,N,O419EO4864,A,M,,40.8,22.7,19.6,,,,,13,163,150,,,,,631,,,,,Grant,SUI,
D100-1-2017-2,02/04/2017,D100-1-24A,WH,N,O419EO486C,SA,M,,21.4,14.2,15.2,,,,,13,51,38,,,,,634,,,,,Grant,SABRI,Same tissue sample number as 32B
D100-1-2017-2,02/04/2017,D100-1-32B,MR,N,O419EO49O3,A,M,,29.5,21.9,39,,,,,13,144,131,,,,,634,,,,,Grant,LING,Same tissure sample number as 24A
D100-1-2017-2,02/04/2017,D100-1-47A,RS,R,O419EO4BO2,SA,F,,,,,,,,,13,114,101,,,,,,,,,,Grant,SUI,
D100-1-2017-2,02/04/2017,D100-1-38A,WH,N,O419EO527A,A,M,,26.4,16.6,16.7,,,,,13,64,51,,,,,628,,,,,Grant,SUI,Same tissue sample number as 40B 
D100-1-2017-2,02/04/2017,D100-1-26B,WH,R,O419EO54E3,SA,F,,,,,,,,,13,60,47,,,,,,,,,,Grant,LING,
D100-1-2017-2,02/04/2017,D100-1-41A,WH,N,O419EO5943,A,M,,25.3,16,16.6,,,,,13,60,47,,,,,630,,,,,Grant,SUI,
D100-1-2017-2,02/04/2017,D100-1-6B,WH,R,O419EO887O,A,M,,,,,,,,,13,52,39,,,,,,,,,,Grant,Grant,Probably not the correct ID as no original data-see errors catalogue
D100-1-2017-2,02/04/2017,D100-1-22B,LGTRS,N,O419EO5DEO,A,M,,37.6,,,202,161,80,29.6,13,160,147,,,,,,,,,,Grant,SABRI,
D100-1-2017-2,02/04/2017,D100-1-48B,WH,N,O419EO6O95,A,M,,26.3,14.2,11.3,,,,,13,56,43,,,,,632,,,,,Grant,SUI,
D100-1-2017-2,02/04/2017,D100-1-40B,WH,N,O419EO76C9,SA,F,,26.2,12.4,8.3,,,,,13,52,39,,,,,628,,,,,Grant,SUI,Same tissue sample number as 38A
D100-1-2017-2,02/04/2017,D100-1-47B,SS,N,O419EO78E3,SA,F,,27,14.6,11,,,,,13,62,49,,,,,629,,,,,Grant,SUI,
D100-1-2017-2,02/04/2017,D100-1-25B,PR,N,O419EO7D3D,A,F,,32.6,20.7,16.6,,,,,13,126,113,,,,,636,,,,,Grant,LING,
D100-1-2017-2,02/04/2017,D100-1-5B,PR,R,O419EO89OF,A,M,,,,,,,,,13,62,49,,,,,,,,,,Grant,Grant,
D100-1-2017-2,02/04/2017,D100-1-9B,WH,N,O419EO8DA4,SA,M,,24.9,19.4,17.3,,,,,13,58,45,0,,0,N,637,,,,,Grant,Grant,
D100-1-2017-2,02/04/2017,D100-1-23B,PR,N,O419EO8DO3,SA,M,,29,15.2,22,,,,,13,85,72,,,,,635,,,,,Grant,SABRI,
D100-1-2017-2,02/04/2017,D100-1-20B,SLTRS,N,O419EO9OAA,A,F,,42.1,,,139.5,163,117,21,13,92,79,,,,,,,,,,Grant,SABRI,
D100-1-2017-2,02/04/2017,D100-1-48A,SS,N,O419EO5945,SA,M,,30.5,15.5,12.7,,,,,13,68,55,,,,,627,,,,,Grant,SUI,
D100-1-2017-3,03/04/2017,D100-1-39A,LGTRS,R,O419181B3A,A,F,,,,,,,,,13,194,181,,,,,,,,,,Grant,SUI,
D100-1-2017-3,03/04/2017,D100-1-35A,LGTRS,N,O419EO4792,SA,M,,,,,,,,,,,,,,,,,,,,,Grant,SUI,Escaped
D100-1-2017-3,03/04/2017,D100-1-22A,LSQ,N,O419EO47C9,A,M,,31.7,,,135.9,97.7,72,,13,107,94,,,,,,,,,,Grant,JAMES,
D100-1-2017-3,03/04/2017,D100-1-29A,RS,N,O419EO47CF,A,F,,35.3,29.8,12.1,,,,,13,104,91,,,,,644,,,,,Grant,JAMES,
D100-1-2017-3,03/04/2017,D100-1-24A,WH,R,O419EO486C,SA,M,,,,,,,,,13,54,41,,,,,,,,,,Grant,JAMES,
D100-1-2017-3,03/04/2017,D100-1-27B,SS,R,O419EO48BE,A,F,,,,,,,,,13,78,65,,,,,,,,,,Grant,JAMES,
D100-1-2017-3,03/04/2017,D100-1-48A,RS,R,O419EO4BO2,SA,F,,,,,,,,,13,110,97,,,,,,,,,,Grant,SUI,
D100-1-2017-3,03/04/2017,D100-1-5B,MR,N,O419EO54DC,A,M,,34.9,19.2,29.8,,,,,13,142,129,,,,,638,,,,,Grant,Grant,
D100-1-2017-3,03/04/2017,D100-1-28B,WH,N,O419EO6FB1,SA,F,,24.8,15.8,8.3,,,,,13,52,39,,,,,639,,,,,Grant,JAMES,
D100-1-2017-3,03/04/2017,D100-1-41A,SS,R,O419EO78E3,SA,F,,,,,,,,,13,60,47,,,,,,,,,,Grant,SUI,
D100-1-2017-3,03/04/2017,D100-1-14B,PR,N,O419EO7F5B,A,F,,30.5,20.6,18.8,,,,,13,120,107,,,,,642,,,,,Grant,Grant,
D100-1-2017-3,03/04/2017,D100-1-26B,PR,N,O419EO82F3,A,F,,24.3,19.8,13.2,,,,,13,76,63,,,,,642,,,,,Grant,JAMES,
D100-1-2017-3,03/04/2017,D100-1-46B,LGTRS,N,O419EO8441,A,M,,37.7,,,179.9,155.3,86,31.2,13,158,145,,,,,,,,,,Grant,SUI,
D100-1-2017-3,03/04/2017,D100-1-1A,RS,R,O419EO8454,A,F,,,,,,,,,13,157,144,,,,,,,,,,Grant,Grant,
D100-1-2017-3,03/04/2017,D100-1-46A,LSQ,N,O419EO87B7,SA,F,,26.1,,,139.8,80.8,58,,13,109,96,,,,,,,,,,Grant,SUI,
D100-1-2017-3,03/04/2017,D100-1-38A,DTT,R,O419EO9C17,A,M,,,,,,,,,13,84,71,,,,,,,,,,Grant,SUI,
D100-1-2017-3,03/04/2017,D100-1-32B,RS,N,O419EO9OB2,A,F,Perf,39.7,21.5,21.5,,,,,13,119,106,,,,,640,,,,,Grant,SUI,
D100-1-2017-3,03/04/2017,D100-1-24B,LGTRS?,N,,A,M,,39.4,,,190.2,165.6,87,29.2,13,152,139,,,,,,,,,,Grant,JAMES,OMIT Tag reader failed to read tag number
D100-1-2017-3,03/04/2017,D100-1-20B,RS,N,,A,F,,34.4,21.3,10.2,,,,,13,152,139,,,,,641,,,,,Grant,JAMES,OMIT Tag no?
D100-1-2017-4,04/04/2017,D100-1-23B,CTRS,R,O41917E94B,A,M,,,,,,,,,13,206,193,,,,,,,,,,Grant,LING,
D100-1-2017-4,04/04/2017,D100-1-11B,WH,N,O419E662AC,A,F,,20.3,16.6,9.2,,,,,,,,,,,Died during processing,,,,,,Grant,Grant,Died during processing
D100-1-2017-4,04/04/2017,D100-1-25A,SS,R,O419EO48BE,A,F,,,,,,,,,13,79,66,,,,,,,,,,Grant,ZININ,
D100-1-2017-4,04/04/2017,D100-1-29A,DTT,N,O419EO4BDC,A,F,,23.5,16.5,11.1,,,,,13,82,69,,,,,646,,,,,Grant,ZININ,
D100-1-2017-4,04/04/2017,D100-1-6B,LSQ,N,O419EO728O,A,M,,31.3,,,136.3,79.7,58,,13,121,108,,,,,647,,,,,Grant,Grant,
D100-1-2017-4,04/04/2017,D100-1-11A,RS,R,O419EO9DA7,A,M,,,,,,,,,13,98,85,,,,,,,,,,Grant,Grant,
D100-1-2017-4,04/04/2017,D100-1-2A,SLTRS,N,O419EO9EOF,A,M,,33.4,,,140.6,144.1,102,21.2,13,,,,,,,,,,,,Grant,Grant,Escaped
D100-1-2017-4,04/04/2017,D100-1-9B,LSQ,,,,,,,,,,,,,,,,,,,,,,,,,Grant,Grant,ESCAPED
D100-1-2017-4,04/04/2017,D100-1-5B,PR,R,,A,M,,,,,,,,,13,64,51,,,,,,,,,,Grant,Grant,OMIT (Ear punched but no PIT tag) 
D100-1-2017-5,05/04/2017,D100-1-41B,RS,R,O419EO4864,A,M,,,,,,,,,13,140,127,,,,,,,,,,Grant,SUI,Significant weight lost from initial capture
D100-1-2017-5,05/04/2017,D100-1-17B,WH,R,O419EO486C,SA,M,,,,,,,,,13,54,41,,,,,,,,,,Grant,KIEL,
D100-1-2017-5,05/04/2017,D100-1-19A,WH,R,O419EO54E3,SA,F,,,,,,,,,13,58,45,,,,,,,,,,Grant,KIEL,
D100-1-2017-5,05/04/2017,D100-1-40B,WH,R,O419EO5943,A,M,,,,,,,,,13,65,52,,,,,,,,,,Grant,SUI,
D100-1-2017-5,05/04/2017,D100-1-17A,DTT,N,O419EO6583,A,F,,24,15.5,13.1,,,,,13,88,75,,,,,646,,,,,Grant,KIEL,
D100-1-2017-5,05/04/2017,D100-1-28B,MR,N,O419EO69CF,A,M,,37.6,13.3,25.8,150.1,210.5,,,13,185,172,,,,,645,,,,,Grant,DENNY,
D100-1-2017-5,05/04/2017,D100-1-46B,WH,N,O419EO6FA5,A,M,,22.3,15.3,15,,,,,13,55,42,,,,,643,,,,,Grant,SUI,
D100-1-2017-5,05/04/2017,D100-1-25A,WH,N,O419EO6FAA,SA,M,,24.9,16.3,16.3,,,,,13,64,51,,,,,647,,,,,Grant,DENNY,
D100-1-2017-5,05/04/2017,D100-1-32A,LSQ,N,O419EO78C4,,,,27.4,,,141.2,70.5,50,24.5,13,,,,,,,,,,,,Grant,DENNY,Escaped
D100-1-2017-5,05/04/2017,D100-1-24A,SLTRS,N,O419EO8665,SA,M,,34.6,,,129.1,140.5,109,21.5,13,86,73,,,,,,,,,,Grant,KIEL,
D100-1-2017-5,05/04/2017,D100-1-37B,MR,N,O419EO926E,A,F,,35.4,17.7,13,,,,,13,120,107,,,,,644,,,,,Grant,SUI,Tough scruff
D100-1-2017-5,05/04/2017,D100-1-29A,DTT,R,O419EO9C17,A,M,,,,,,,,,13,70,57,,,,,,,,,,Grant,DENNY,
D100-1-2017-5,05/04/2017,D100-1-41A,RS,R,O419EO9OB2,A,F,Perf,39.7,21.5,21.5,,,,,13,124,111,,,,,,,,,,Grant,SUI,
D100-1-2017-6,06/04/2017,D100-1-4A,DTT,N,O419EO635F,A,M,,24.2,15.7,30.4,,,,,13,138,125,,,,,646,,,,,Grant,Grant,Same tissue sample number 17A (05/04/2017) 
D100-1-2017-6,06/04/2017,D100-1-2A,LSQ,N,O419EO94BA,A,F,,31.7,,,135.71,96,71,,13,115,102,,,,,,,,,,Grant,Grant,
D100-1-2017-7,07/04/2017,D100-1-17A,RS,R,O417D1532O,A,M,,,,,,,,,13,181,168,,,,,,,,,,Grant,KIEL,
D100-1-2017-7,07/04/2017,D100-1-33A,CTRS,R,O41917EF22,A,F,,,,,,,,,13,172,159,,,,,,,,,,Grant,SUI,
D100-1-2017-7,07/04/2017,D100-1-29B,LSQ,R,O41918O8A4,A,F,,,,,,,,,13,135,122,,,,,,,,,,Grant,KIEL,
D100-1-2017-7,07/04/2017,D100-1-24A,RS,R,O419EO47CF,A,F,,,,,,,,,13,106,93,,,,,,,,,,Grant,KIEL,
D100-1-2017-7,07/04/2017,D100-1-17B,WH,R,O419EO486C,SA,M,,,,,,,,,13,50,37,,,,,,,,,,Grant,KIEL,
D100-1-2017-7,07/04/2017,D100-1-41A,SS,R,O419EO5945,A,M,,,,,,,,,13,52,39,,,,,,,,,,Grant,SUI,
D100-1-2017-7,07/04/2017,D100-1-24B,DTT,R,O419EO6583,A,F,,,,,,,,,13,82,69,,,,,,,,,,Grant,KIEL,
D100-1-2017-7,07/04/2017,D100-1-33B,PR,N,O419EO76D4,A,M,,29.1,16.7,26,,,,,13,86,73,,,,,649,,,,,Grant,SUI,
D100-1-2017-7,07/04/2017,D100-1-42A,LGTRS,R,O419EO823C,,,,,,,,,,,13,178,165,,,,,,,,,,Grant,SUI,OMIT
D100-1-2017-7,07/04/2017,D100-1-22B,PR,N,O419EO9A22,A,F,,30.4,20,16.7,,,,,13,104,91,,,,,648,,,,,Grant,KIEL,
D100-1-2017-7,07/04/2017,D100-1-35A,DTT,R,O419EO9C17,A,M,,,,,,,,,13,77,64,,,,,,,,,,Grant,SUI,
D100-2-2017-1,07/03/2017,D100-2-29B,MR,N,,,,,,,,,,,,NA,NA,NA,,,,,,,,,,Sui,Ling,ESCAPED
D100-2-2017-1,07/03/2017,D100-2-18B,WH,R,O41868FAF2,,,,,,,,,,,11,64,53,,,,,,,,,,Grant,Grant,
D100-2-2017-1,07/03/2017,D100-2-40B,WH,R,O41917E2CD,,,,,,,,,,,11,60,49,,,,,,,,,,Grant,Zinin,
D100-2-2017-1,07/03/2017,D100-2-39A,WH,R,O41917F63A,,,,,,,,,,,11,62,51,,,,,,,,,,Grant,Zinin,
D100-2-2017-1,07/03/2017,D100-2-1B,RS,R,O41918OF16,,,,,,,,,,,11,150,139,,,,,,,,,,Sabri,Sui,
